       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
        686 27 May 2025 08:39:17     43.399    11.7217  32.320471     1.1473 5.3097e-02    258.180     90.813     43.000    27.8111    21.0627    1487.99 0.0000e+00
        693 27 May 2025 08:39:19     44.409    11.7247  32.328281     1.1180 5.3107e-02    259.255     91.206     44.000    27.8159    21.0658    1488.02 0.0000e+00
        701 27 May 2025 08:39:21     45.418    11.7331  32.348527     1.0971 5.3093e-02    259.411     91.282     45.000    27.8285    21.0742    1488.08 0.0000e+00
        708 27 May 2025 08:39:23     46.428    11.7504  32.368502     1.1215 5.3094e-02    260.104     91.545     46.000    27.8342    21.0756    1488.17 0.0000e+00
        716 27 May 2025 08:39:25     47.437    11.7535  32.383297     1.1399 5.3118e-02    260.325     91.580     47.000    27.8456    21.0839    1488.21 0.0000e+00
        723 27 May 2025 08:39:27     48.446    11.7635  32.400880     1.0838 5.3094e-02    258.347     90.819     48.000    27.8545    21.0891    1488.27 0.0000e+00
        731 27 May 2025 08:39:28     49.456    11.7546  32.388869     1.1936 5.3065e-02    257.782     90.647     49.000    27.8494    21.0867    1488.25 0.0000e+00
        739 27 May 2025 08:39:31     50.466    11.7244  32.359065     1.3262 5.3134e-02    258.331     90.834     50.000    27.8433    21.0872    1488.15 0.0000e+00
        746 27 May 2025 08:39:32     51.475    11.7160  32.367547     1.3666 5.3103e-02    257.984     90.709     51.000    27.8572    21.0995    1488.15 0.0000e+00
        754 27 May 2025 08:39:34     52.484    11.7203  32.373035     1.3061 5.3076e-02    257.838     90.658     52.000    27.8589    21.1001    1488.19 0.0000e+00
        762 27 May 2025 08:39:36     53.493    11.7161  32.374683     1.3714 5.3080e-02    257.957     90.701     53.000    27.8633    21.1042    1488.20 0.0000e+00
        770 27 May 2025 08:39:38     54.503    11.7163  32.375994     1.3247 5.3108e-02    257.881     90.675     54.000    27.8640    21.1048    1488.21 0.0000e+00
        778 27 May 2025 08:39:40     55.513    11.7166  32.376819     1.3120 5.3082e-02    258.035     90.727     55.000    27.8642    21.1049    1488.23 0.0000e+00
        786 27 May 2025 08:39:42     56.522    11.7168  32.378168     1.3617 5.3079e-02    258.304     90.833     56.000    27.8649    21.1055    1488.25 0.0000e+00
        794 27 May 2025 08:39:44     57.531    11.7151  32.380642     1.3995 5.3132e-02    258.166     90.775     57.000    27.8682    21.1083    1488.27 0.0000e+00
        802 27 May 2025 08:39:46     58.541    11.7185  32.388553     1.3452 5.3105e-02    257.840     90.652     58.000    27.8728    21.1113    1488.30 0.0000e+00
        810 27 May 2025 08:39:48     59.550    11.7151  32.387868     1.3716 5.3119e-02    257.975     90.698     59.000    27.8743    21.1131    1488.31 0.0000e+00
        818 27 May 2025 08:39:50     60.560    11.7087  32.389986     1.3658 5.3093e-02    258.430     90.873     60.000    27.8807    21.1192    1488.31 0.0000e+00
        826 27 May 2025 08:39:52     61.569    11.7046  32.395306     1.4384 5.3110e-02    258.717     90.973     61.000    27.8886    21.1260    1488.32 0.0000e+00
        834 27 May 2025 08:39:54     62.579    11.7076  32.408834     1.4851 5.3098e-02    258.882     91.039     62.000    27.8988    21.1335    1488.36 0.0000e+00
        842 27 May 2025 08:39:56     63.588    11.7083  32.413199     1.5049 5.3078e-02    259.145     91.151     63.000    27.9021    21.1359    1488.38 0.0000e+00
        850 27 May 2025 08:39:58     64.598    11.7092  32.422321     1.5398 5.3096e-02    259.128     91.167     64.000    27.9098    21.1417    1488.41 0.0000e+00
        857 27 May 2025 08:40:00     65.607    11.7146  32.434032     1.5321 5.3109e-02    259.088     91.160     65.000    27.9165    21.1460    1488.45 0.0000e+00
        865 27 May 2025 08:40:02     66.617    11.7264  32.445801     1.5383 5.3108e-02    259.184     91.190     66.000    27.9185    21.1455    1488.51 0.0000e+00
        874 27 May 2025 08:40:04     67.626    11.7313  32.450717     1.5574 5.3114e-02    259.279     91.229     67.000    27.9191    21.1451    1488.55 0.0000e+00
        882 27 May 2025 08:40:06     68.636    11.7300  32.452489     1.5747 5.3098e-02    260.013     91.482     68.000    27.9214    21.1472    1488.56 0.0000e+00
        890 27 May 2025 08:40:08     69.645    11.7304  32.458492     1.6617 5.3084e-02    260.234     91.559     69.000    27.9265    21.1511    1488.59 0.0000e+00
        898 27 May 2025 08:40:10     70.655    11.7285  32.459406     1.6551 5.3075e-02    260.089     91.531     70.000    27.9284    21.1529    1488.60 0.0000e+00
        907 27 May 2025 08:40:13     71.664    11.7264  32.461607     1.6741 5.3099e-02    260.694     91.766     71.000    27.9317    21.1559    1488.61 0.0000e+00
        915 27 May 2025 08:40:15     72.674    11.7343  32.474486     1.6911 5.3078e-02    261.308     91.996     72.000    27.9376    21.1591    1488.66 0.0000e+00
        924 27 May 2025 08:40:17     73.684    11.7449  32.487324     1.7680 5.3075e-02    261.665     92.142     73.000    27.9416    21.1603    1488.72 0.0000e+00
        932 27 May 2025 08:40:19     74.693    11.7518  32.497413     1.7942 5.3099e-02    261.763     92.191     74.000    27.9456    21.1622    1488.77 0.0000e+00
        941 27 May 2025 08:40:21     75.703    11.7600  32.509185     1.8087 5.3104e-02    261.753     92.199     75.000    27.9503    21.1645    1488.82 0.0000e+00
        950 27 May 2025 08:40:23     76.712    11.7673  32.518302     1.7854 5.3087e-02    261.822     92.227     76.000    27.9531    21.1654    1488.87 0.0000e+00
        958 27 May 2025 08:40:25     77.722    11.7727  32.524871     1.7672 5.3092e-02    262.163     92.345     77.000    27.9550    21.1660    1488.90 0.0000e+00
        967 27 May 2025 08:40:27     78.731    11.7746  32.526986     1.8126 5.3094e-02    262.044     92.302     78.000    27.9551    21.1658    1488.93 0.0000e+00
        976 27 May 2025 08:40:30     79.741    11.7741  32.526292     1.7869 5.3103e-02    262.025     92.295     79.000    27.9545    21.1654    1488.94 0.0000e+00
        984 27 May 2025 08:40:32     80.751    11.7731  32.526772     1.8687 5.3087e-02    261.993     92.284     80.000    27.9553    21.1662    1488.95 0.0000e+00
        993 27 May 2025 08:40:34     81.760    11.7724  32.528300     1.8265 5.3082e-02    261.878     92.244     81.000    27.9569    21.1676    1488.97 0.0000e+00
       1001 27 May 2025 08:40:36     82.770    11.7726  32.529457     1.8261 5.3101e-02    261.669     92.172     82.000    27.9575    21.1680    1488.99 0.0000e+00
       1010 27 May 2025 08:40:38     83.779    11.7728  32.530265     1.7908 5.3124e-02    261.729     92.192     83.000    27.9578    21.1682    1489.01 0.0000e+00
       1019 27 May 2025 08:40:40     84.789    11.7732  32.530903     1.8041 5.3114e-02    261.848     92.256     84.000    27.9577    21.1681    1489.03 0.0000e+00
       1028 27 May 2025 08:40:43     85.798    11.7732  32.531977     1.7797 5.3073e-02    262.594     92.545     85.000    27.9584    21.1686    1489.04 0.0000e+00
       1037 27 May 2025 08:40:45     86.808    11.7810  32.547016     1.9010 5.3095e-02    262.760     92.606     86.000    27.9665    21.1736    1489.10 0.0000e+00
       1045 27 May 2025 08:40:47     87.818    11.7941  32.560443     1.8381 5.3080e-02    263.050     92.723     87.000    27.9690    21.1733    1489.16 0.0000e+00
       1054 27 May 2025 08:40:49     88.827    11.7954  32.563024     1.8441 5.3121e-02    262.805     92.659     88.000    27.9702    21.1740    1489.18 0.0000e+00
       1063 27 May 2025 08:40:51     89.837    11.8016  32.570343     1.9181 5.3107e-02    263.654     92.967     89.000    27.9721    21.1744    1489.22 0.0000e+00
       1071 27 May 2025 08:40:54     90.847    11.8089  32.583640     1.8227 5.3140e-02    263.545     92.932     90.000    27.9789    21.1785    1489.27 0.0000e+00
       1080 27 May 2025 08:40:56     91.856    11.8159  32.589521     1.8636 5.3099e-02    263.835     93.039     91.000    27.9789    21.1772    1489.32 0.0000e+00
       1088 27 May 2025 08:40:58     92.866    11.8173  32.591845     1.8842 5.3100e-02    263.610     92.961     92.000    27.9797    21.1776    1489.34 0.0000e+00
       1097 27 May 2025 08:41:00     93.875    11.8189  32.594728     1.8952 5.3068e-02    263.874     93.054     93.000    27.9808    21.1782    1489.36 0.0000e+00
       1106 27 May 2025 08:41:02     94.885    11.8198  32.594916     1.8767 5.3103e-02    263.433     92.903     94.000    27.9799    21.1774    1489.38 0.0000e+00
       1115 27 May 2025 08:41:04     95.895    11.8198  32.595630     1.8747 5.3107e-02    263.578     92.957     95.000    27.9803    21.1778    1489.40 0.0000e+00
       1124 27 May 2025 08:41:07     96.904    11.8217  32.599001     1.8786 5.3085e-02    264.043     93.142     96.000    27.9817    21.1785    1489.42 0.0000e+00
       1132 27 May 2025 08:41:09     97.914    11.8229  32.601338     1.9210 5.3084e-02    264.461     93.311     97.000    27.9826    21.1791    1489.44 0.0000e+00
       1141 27 May 2025 08:41:11     98.924    11.8300  32.615896     1.8481 5.3078e-02    264.999     93.558     98.000    27.9907    21.1841    1489.50 0.0000e+00
       1149 27 May 2025 08:41:13     99.933    11.8400  32.631728     1.9499 5.3114e-02    265.682     93.743     99.000    27.9979    21.1879    1489.55 0.0000e+00
       1158 27 May 2025 08:41:15    100.943    11.8613  32.662004     1.9041 5.3113e-02    263.945     93.114    100.000    28.0103    21.1938    1489.66 0.0000e+00
       1167 27 May 2025 08:41:17    101.953    11.8425  32.640464     1.9428 5.3110e-02    263.429     92.929    101.000    28.0036    21.1920    1489.61 0.0000e+00
       1175 27 May 2025 08:41:20    102.962    11.8292  32.633030     1.9031 5.3103e-02    263.567     92.975    102.000    28.0062    21.1963    1489.58 0.0000e+00
       1184 27 May 2025 08:41:22    103.972    11.8283  32.632471     1.9382 5.3105e-02    263.181     92.836    103.000    28.0060    21.1964    1489.59 0.0000e+00
       1193 27 May 2025 08:41:24    104.982    11.8271  32.630971     1.9046 5.3101e-02    263.544     92.963    104.000    28.0051    21.1959    1489.60 0.0000e+00
       1202 27 May 2025 08:41:26    105.992    11.8257  32.630270     1.8474 5.3101e-02    263.447     92.929    105.000    28.0051    21.1962    1489.61 0.0000e+00
       1211 27 May 2025 08:41:28    107.001    11.8255  32.630113     1.8984 5.3104e-02    263.505     92.950    106.000    28.0047    21.1959    1489.63 0.0000e+00
       1220 27 May 2025 08:41:31    108.011    11.8253  32.630713     1.8820 5.3124e-02    263.404     92.917    107.000    28.0051    21.1962    1489.65 0.0000e+00
       1229 27 May 2025 08:41:33    109.020    11.8257  32.631662     1.9867 5.3101e-02    263.424     92.925    108.000    28.0053    21.1964    1489.66 0.0000e+00
       1238 27 May 2025 08:41:35    110.030    11.8268  32.633514     1.8323 5.3115e-02    263.496     92.948    109.000    28.0059    21.1967    1489.69 0.0000e+00
       1247 27 May 2025 08:41:37    111.040    11.8270  32.633770     1.8592 5.3121e-02    263.455     92.936    110.000    28.0056    21.1964    1489.70 0.0000e+00
       1255 27 May 2025 08:41:40    112.050    11.8258  32.633530     1.8750 5.3113e-02    263.397     92.916    111.000    28.0059    21.1969    1489.71 0.0000e+00
       1264 27 May 2025 08:41:42    113.059    11.8269  32.634838     1.9792 5.3092e-02    263.504     92.955    112.000    28.0060    21.1968    1489.74 0.0000e+00
       1273 27 May 2025 08:41:44    114.069    11.8276  32.635410     1.9407 5.3150e-02    263.416     92.929    113.000    28.0057    21.1964    1489.75 0.0000e+00
       1281 27 May 2025 08:41:46    115.079    11.8280  32.637284     1.9227 5.3123e-02    263.721     93.038    114.000    28.0068    21.1972    1489.77 0.0000e+00
       1290 27 May 2025 08:41:48    116.089    11.8305  32.639498     1.8872 5.3116e-02    263.697     93.027    115.000    28.0066    21.1967    1489.80 0.0000e+00
       1299 27 May 2025 08:41:50    117.098    11.8312  32.639504     1.9124 5.3085e-02    263.572     92.974    116.000    28.0058    21.1959    1489.82 0.0000e+00
       1307 27 May 2025 08:41:53    118.108    11.8303  32.638431     1.8683 5.3103e-02    263.389     92.907    117.000    28.0050    21.1955    1489.83 0.0000e+00
       1316 27 May 2025 08:41:55    119.118    11.8269  32.633740     1.8980 5.3097e-02    263.450     92.939    118.000    28.0027    21.1944    1489.83 0.0000e+00
       1325 27 May 2025 08:41:57    120.128    11.8248  32.635112     1.8868 5.3087e-02    263.311     92.888    119.000    28.0053    21.1967    1489.84 0.0000e+00
       1334 27 May 2025 08:41:59    121.138    11.8298  32.639357     1.8733 5.3080e-02    263.413     92.919    120.000    28.0052    21.1958    1489.88 0.0000e+00
       1343 27 May 2025 08:42:02    122.147    11.8291  32.638660     1.9767 5.3099e-02    263.311     92.874    121.000    28.0047    21.1956    1489.89 0.0000e+00
       1352 27 May 2025 08:42:04    123.157    11.8270  32.636661     1.9747 5.3083e-02    262.495     92.553    122.000    28.0040    21.1954    1489.90 0.0000e+00
       1362 27 May 2025 08:42:06    124.167    11.8197  32.629234     1.9193 5.3092e-02    261.768     92.302    123.000    28.0021    21.1952    1489.89 0.0000e+00
       1371 27 May 2025 08:42:09    125.177    11.8041  32.625380     1.9080 5.3092e-02    262.047     92.407    124.000    28.0097    21.2039    1489.86 0.0000e+00
       1381 27 May 2025 08:42:11    126.186    11.8063  32.629742     1.8892 5.3109e-02    262.330     92.508    125.000    28.0118    21.2052    1489.89 0.0000e+00
       1391 27 May 2025 08:42:13    127.196    11.8088  32.632286     1.9186 5.3091e-02    261.975     92.383    126.000    28.0121    21.2050    1489.91 0.0000e+00
       1401 27 May 2025 08:42:16    128.206    11.8094  32.633666     1.8673 5.3121e-02    261.939     92.371    127.000    28.0126    21.2052    1489.93 0.0000e+00
       1410 27 May 2025 08:42:18    129.216    11.8094  32.635122     2.4237 5.3057e-02    262.007     92.394    128.000    28.0136    21.2061    1489.95 0.0000e+00
       1420 27 May 2025 08:42:21    130.226    11.8090  32.636541     1.8206 5.3080e-02    262.121     92.434    129.000    28.0148    21.2071    1489.97 0.0000e+00
       1430 27 May 2025 08:42:23    131.236    11.8089  32.637088     1.8659 5.3109e-02    262.020     92.397    130.000    28.0151    21.2074    1489.98 0.0000e+00
       1439 27 May 2025 08:42:26    132.246    11.8081  32.637305     2.1212 5.3090e-02    262.072     92.415    131.000    28.0156    21.2079    1490.00 0.0000e+00
       1448 27 May 2025 08:42:28    133.255    11.8073  32.637186     1.9614 5.3109e-02    262.173     92.449    132.000    28.0156    21.2081    1490.01 0.0000e+00
       1458 27 May 2025 08:42:30    134.265    11.8071  32.637407     1.8686 5.3072e-02    261.882     92.352    133.000    28.0156    21.2081    1490.03 0.0000e+00
       1469 27 May 2025 08:42:33    135.275    11.8075  32.638882     1.8891 5.3094e-02    262.051     92.412    134.000    28.0163    21.2086    1490.05 0.0000e+00
       1490 27 May 2025 08:42:38    136.285    11.8114  32.642758     2.1776 5.3121e-02    262.532     92.579    135.000    28.0168    21.2083    1490.07 0.0000e+00
       1492 27 May 2025 08:42:39    135.275    11.8094  32.640243     2.2046 5.3124e-02    262.059     92.411    134.000    28.0162    21.2082    1490.05 0.0000e+00
       1505 27 May 2025 08:42:42    134.265    11.8081  32.638254     2.0789 5.3123e-02    261.815     92.328    133.000    28.0157    21.2080    1490.03 0.0000e+00
       1518 27 May 2025 08:42:45    133.255    11.8085  32.638351     2.2403 5.3094e-02    262.081     92.421    132.000    28.0158    21.2080    1490.02 0.0000e+00
       1531 27 May 2025 08:42:48    132.245    11.8093  32.638496     2.1270 5.3084e-02    262.005     92.394    131.000    28.0157    21.2078    1490.00 0.0000e+00
       1543 27 May 2025 08:42:51    131.235    11.8089  32.637700     2.1997 5.3107e-02    261.893     92.354    130.000    28.0156    21.2077    1489.98 0.0000e+00
       1555 27 May 2025 08:42:54    130.226    11.8086  32.636950     2.2161 5.3091e-02    262.256     92.482    129.000    28.0156    21.2078    1489.96 0.0000e+00
       1567 27 May 2025 08:42:58    129.216    11.8085  32.636409     2.1495 5.3085e-02    262.079     92.420    128.000    28.0155    21.2077    1489.95 0.0000e+00
       1579 27 May 2025 08:43:01    128.206    11.8089  32.635643     2.1730 5.3107e-02    262.103     92.428    127.000    28.0147    21.2070    1489.93 0.0000e+00
       1591 27 May 2025 08:43:04    127.196    11.8094  32.634326     2.1499 5.3128e-02    262.087     92.418    126.000    28.0135    21.2060    1489.92 0.0000e+00
       1604 27 May 2025 08:43:07    126.186    11.8088  32.631479     2.0764 5.3110e-02    262.044     92.399    125.000    28.0116    21.2046    1489.89 0.0000e+00
       1617 27 May 2025 08:43:10    125.177    11.8063  32.627559     2.0700 5.3114e-02    262.120     92.425    124.000    28.0101    21.2038    1489.87 0.0000e+00
       1630 27 May 2025 08:43:13    124.167    11.8056  32.626222     2.2392 5.3119e-02    262.138     92.430    123.000    28.0098    21.2037    1489.85 0.0000e+00
       1643 27 May 2025 08:43:17    123.157    11.8053  32.625127     2.2049 5.3096e-02    261.907     92.346    122.000    28.0094    21.2034    1489.83 0.0000e+00
       1656 27 May 2025 08:43:20    122.147    11.8045  32.623554     2.2361 5.3109e-02    261.879     92.336    121.000    28.0088    21.2030    1489.81 0.0000e+00
       1669 27 May 2025 08:43:23    121.138    11.8041  32.622541     2.1541 5.3092e-02    262.103     92.415    120.000    28.0085    21.2029    1489.79 0.0000e+00
       1682 27 May 2025 08:43:26    120.128    11.8042  32.622025     2.0687 5.3110e-02    262.068     92.401    119.000    28.0083    21.2027    1489.77 0.0000e+00
       1694 27 May 2025 08:43:29    119.118    11.8036  32.620910     2.1310 5.3106e-02    262.118     92.417    118.000    28.0081    21.2026    1489.76 0.0000e+00
       1706 27 May 2025 08:43:32    118.108    11.8029  32.619712     2.2524 5.3116e-02    261.891     92.335    117.000    28.0078    21.2025    1489.74 0.0000e+00
       1718 27 May 2025 08:43:35    117.098    11.8022  32.618386     2.2192 5.3081e-02    262.172     92.432    116.000    28.0074    21.2023    1489.72 0.0000e+00
       1730 27 May 2025 08:43:38    116.089    11.8012  32.616759     2.2039 5.3061e-02    261.975     92.361    115.000    28.0070    21.2021    1489.70 0.0000e+00
       1741 27 May 2025 08:43:41    115.079    11.8004  32.615373     2.2660 5.3102e-02    262.148     92.422    114.000    28.0067    21.2020    1489.68 0.0000e+00
       1752 27 May 2025 08:43:44    114.069    11.7996  32.614334     2.1122 5.3071e-02    262.069     92.393    113.000    28.0066    21.2021    1489.66 0.0000e+00
       1763 27 May 2025 08:43:47    113.060    11.7999  32.614170     2.1991 5.3100e-02    262.139     92.416    112.000    28.0066    21.2020    1489.64 0.0000e+00
       1774 27 May 2025 08:43:49    112.050    11.7994  32.612776     2.2079 5.3095e-02    262.108     92.404    111.000    28.0060    21.2016    1489.62 0.0000e+00
       1785 27 May 2025 08:43:52    111.040    11.7986  32.611429     2.0496 5.3122e-02    261.998     92.369    110.000    28.0057    21.2015    1489.60 0.0000e+00
       1795 27 May 2025 08:43:54    110.030    11.7987  32.610722     2.0616 5.3131e-02    262.580     92.588    109.000    28.0053    21.2011    1489.59 0.0000e+00
       1805 27 May 2025 08:43:57    109.021    11.8032  32.612890     2.1325 5.3104e-02    262.988     92.738    108.000    28.0044    21.1996    1489.58 0.0000e+00
       1816 27 May 2025 08:44:00    108.011    11.8090  32.614837     2.0770 5.3109e-02    263.042     92.767    107.000    28.0022    21.1969    1489.59 0.0000e+00
       1825 27 May 2025 08:44:02    107.001    11.8128  32.616917     2.0726 5.3092e-02    263.266     92.850    106.000    28.0017    21.1958    1489.58 0.0000e+00
       1835 27 May 2025 08:44:05    105.991    11.8178  32.618896     2.0715 5.3079e-02    263.175     92.818    105.000    28.0002    21.1937    1489.58 0.0000e+00
       1844 27 May 2025 08:44:07    104.982    11.8194  32.618827     2.1440 5.3072e-02    263.236     92.845    104.000    27.9993    21.1928    1489.57 0.0000e+00
       1854 27 May 2025 08:44:09    103.972    11.8194  32.618901     2.1246 5.3093e-02    263.745     93.029    103.000    27.9997    21.1931    1489.55 0.0000e+00
       1864 27 May 2025 08:44:12    102.962    11.8222  32.620892     2.2251 5.3104e-02    263.426     92.919    102.000    27.9999    21.1926    1489.55 0.0000e+00
       1874 27 May 2025 08:44:14    101.953    11.8248  32.622299     2.1240 5.3111e-02    263.625     92.989    101.000    27.9997    21.1920    1489.54 0.0000e+00
       1884 27 May 2025 08:44:17    100.943    11.8257  32.622131     2.0590 5.3069e-02    263.712     93.023    100.000    27.9992    21.1915    1489.52 0.0000e+00
       1895 27 May 2025 08:44:19     99.933    11.8260  32.622210     2.0507 5.3110e-02    263.906     93.102     99.000    27.9994    21.1915    1489.51 0.0000e+00
       1905 27 May 2025 08:44:22     98.924    11.8284  32.624694     2.1950 5.3103e-02    264.152     93.193     98.000    28.0003    21.1918    1489.50 0.0000e+00
       1915 27 May 2025 08:44:25     97.914    11.8334  32.627776     2.1093 5.3093e-02    264.277     93.232     97.000    27.9999    21.1906    1489.50 0.0000e+00
       1925 27 May 2025 08:44:27     96.904    11.8346  32.626414     2.1582 5.3083e-02    263.985     93.119     96.000    27.9980    21.1889    1489.49 0.0000e+00
       1935 27 May 2025 08:44:30     95.895    11.8323  32.622270     2.1041 5.3099e-02    263.991     93.108     95.000    27.9962    21.1878    1489.46 0.0000e+00
