       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
          1 27 May 2025 12:12:04     -0.212    11.9586   0.612590    -0.0296 2.2277e+03    341.584    101.415     -0.210     0.4025    -0.1810    1455.37 0.0000e+00
          2 27 May 2025 12:12:04     -0.211    11.9577   0.599039     0.2127 2.2939e+03    341.851    101.471     -0.209     0.3933    -0.1881    1455.35 0.0000e+00
          3 27 May 2025 12:12:05     -0.211    11.9566   0.584833     0.2127 2.3921e+03    341.916    101.468     -0.209     0.3836    -0.1956    1455.34 0.0000e+00
          4 27 May 2025 12:12:05     -0.210    11.9554   0.570989     0.0238 2.4961e+03    341.915    101.451     -0.208     0.3743    -0.2028    1455.32 0.0000e+00
          5 27 May 2025 12:12:05     -0.210    11.9543   0.556902     0.0429 2.5838e+03    341.933    101.444     -0.208     0.3647    -0.2101    1455.30 0.0000e+00
          6 27 May 2025 12:12:05     -0.209    11.9537   0.542210     1.3457 2.6426e+03    341.970    101.436     -0.207     0.3548    -0.2178    1455.29 0.0000e+00
          7 27 May 2025 12:12:05     -0.209    11.9535   0.527378     1.3495 2.6507e+03    342.056    101.434     -0.207     0.3447    -0.2256    1455.28 0.0000e+00
          8 27 May 2025 12:12:05     -0.208    11.9531   0.512588   123.8298 2.6652e+03    341.979    101.380     -0.206     0.3347    -0.2334    1455.26 0.0000e+00
          9 27 May 2025 12:12:06     -0.208    11.9518   0.497923   123.8317 2.6663e+03    342.180    101.414     -0.206     0.3248    -0.2410    1455.24 0.0000e+00
         10 27 May 2025 12:12:06     -0.208    11.9493   0.484487     3.8310 2.6099e+03    342.327    101.446     -0.206     0.3158    -0.2477    1455.22 0.0000e+00
         11 27 May 2025 12:12:06     -0.207    11.9456   0.473728     3.8252 2.6196e+03    342.285    101.431     -0.205     0.3086    -0.2529    1455.20 0.0000e+00
         12 27 May 2025 12:12:06     -0.207    11.9409   0.465806   123.8394 2.5872e+03    342.257    101.429     -0.205     0.3033    -0.2565    1455.18 0.0000e+00
         13 27 May 2025 12:12:06     -0.206    11.9359   0.459979   123.8394 2.5928e+03    342.203    101.417     -0.204     0.2994    -0.2590    1455.15 0.0000e+00
         14 27 May 2025 12:12:08     -0.206    11.9313   0.455479     0.0315 2.5951e+03    342.207    101.417     -0.204     0.2965    -0.2608    1455.13 0.0000e+00
         15 27 May 2025 12:12:08     -0.205    11.9273   0.451733     0.0181 2.6224e+03    342.175    101.405     -0.203     0.2940    -0.2623    1455.11 0.0000e+00
         16 27 May 2025 12:12:08     -0.204    11.9239   0.448496     0.7963 2.6483e+03    341.252    101.435     -0.202     0.2918    -0.2636    1455.10 0.0000e+00
         17 27 May 2025 12:12:08     -0.204    11.9207   0.445608     0.8059 2.6535e+03    319.216    101.380     -0.202     0.2899    -0.2647    1455.08 0.0000e+00
         18 27 May 2025 12:12:08     -0.203    11.9170   0.443062     2.1983 2.6541e+03    303.584    101.382     -0.201     0.2882    -0.2656    1455.07 0.0000e+00
         19 27 May 2025 12:12:09     -0.202    11.9123   0.441166     2.2097 2.5793e+03    290.959    101.410     -0.200     0.2870    -0.2660    1455.05 0.0000e+00
         20 27 May 2025 12:12:09     -0.201    11.9064   0.440255   122.0770 2.5413e+03    291.024    101.546     -0.199     0.2864    -0.2658    1455.03 0.0000e+00
         21 27 May 2025 12:12:09     -0.200    11.8998   0.441000   123.8279 2.4896e+03    290.569    101.477     -0.199     0.2870    -0.2646    1455.00 0.0000e+00
         22 27 May 2025 12:12:09     -0.199    11.8930   0.444562   123.8527 2.4305e+03    290.325    101.432     -0.198     0.2894    -0.2620    1454.98 0.0000e+00
         23 27 May 2025 12:12:09     -0.198    11.8862   0.452642     0.2165 2.4337e+03    290.529    101.531     -0.196     0.2949    -0.2569    1454.96 0.0000e+00
         24 27 May 2025 12:12:10     -0.197    11.8790   0.468814     0.2318 2.4231e+03    290.520    101.562     -0.195     0.3058    -0.2475    1454.95 0.0000e+00
         25 27 May 2025 12:12:10     -0.195    11.8713   0.499335     0.1192 2.4152e+03    290.535    101.595     -0.193     0.3265    -0.2305    1454.94 0.0000e+00
         26 27 May 2025 12:12:10     -0.192    11.8640   0.553765     0.1288 2.4508e+03    290.894    101.730     -0.191     0.3634    -0.2008    1454.96 0.0000e+00
         27 27 May 2025 12:12:10     -0.189    11.8581   0.647818     0.2413 2.4723e+03    291.709    102.015     -0.188     0.4277    -0.1499    1455.02 0.0000e+00
         28 27 May 2025 12:12:10     -0.185    11.8546   0.807817     0.2470 2.4406e+03    292.840    102.408     -0.184     0.5380    -0.0633    1455.14 0.0000e+00
         29 27 May 2025 12:12:10     -0.181    11.8540   1.077242   123.8336 2.4284e+03    294.440    102.959     -0.179     0.7265     0.0838    1455.37 0.0000e+00
         30 27 May 2025 12:12:12     -0.174    11.8561   1.528702   123.8241 2.4210e+03    296.179    103.578     -0.173     1.0482     0.3344    1455.77 0.0000e+00
         31 27 May 2025 12:12:12     -0.166    11.8611   2.283531     0.2089 2.3775e+03    298.047    104.241     -0.165     1.5990     0.7626    1456.47 0.0000e+00
         32 27 May 2025 12:12:12     -0.156    11.8697   3.543566     0.2241 2.3584e+03    298.327    104.387     -0.155     2.5453     1.4971    1457.65 0.0000e+00
         33 27 May 2025 12:12:12     -0.143    11.8842   5.645371     0.3100 2.3180e+03    298.333    104.421     -0.141     4.1783     2.7620    1459.68 0.0000e+00
         34 27 May 2025 12:12:12     -0.126    11.9085   9.103542     0.3042 2.2764e+03    298.261    104.385     -0.125     6.9702     4.9199    1463.12 0.0000e+00
         35 27 May 2025 12:12:13     -0.104    11.9475  13.881163     0.9241 2.2834e+03    296.758    103.808     -0.103    10.9800     8.0130    1468.05 0.0000e+00
         36 27 May 2025 12:12:13     -0.076    12.0000  18.896864     0.9222 2.2844e+03    293.796    102.784     -0.076    15.3295    11.3638    1473.42 0.0000e+00
         37 27 May 2025 12:12:13     -0.043    12.0567  22.994598     2.2803 2.2714e+03    288.929    101.117     -0.042    18.9647    14.1622    1477.94 0.0000e+00
         38 27 May 2025 12:12:13     -0.004    12.1083  25.741232     2.2707 2.3115e+03    283.376     99.223     -0.004    21.4320    16.0599    1481.05 0.0000e+00
         39 27 May 2025 12:12:13      0.038    12.1508  27.392082     2.2650 2.3307e+03    277.071     97.052      0.038    22.9209    17.2035    1482.97 0.0000e+00
         40 27 May 2025 12:12:14      0.081    12.1839  28.384317     2.2803 2.3604e+03    270.662     94.808      0.081    23.8152    17.8892    1484.14 0.0000e+00
         41 27 May 2025 12:12:14      0.126    12.2085  28.982859     2.3203 2.3646e+03    264.474     92.629      0.125    24.3529    18.3007    1484.87 0.0000e+00
         42 27 May 2025 12:12:14      0.172    12.2260  29.347612     2.2955 2.3646e+03    258.422     90.500      0.170    24.6793    18.5500    1485.32 0.0000e+00
         43 27 May 2025 12:12:14      0.220    12.2377  29.572269     2.3566 2.3666e+03    253.681     88.847      0.218    24.8799    18.7031    1485.60 0.0000e+00
         44 27 May 2025 12:12:14      0.270    12.2444  29.711637     2.3566 2.3874e+03    250.230     87.634      0.268    25.0047    18.7984    1485.77 0.0000e+00
         45 27 May 2025 12:12:16      0.320    12.2477  29.798988     2.3718 2.3900e+03    247.872     86.816      0.318    25.0836    18.8588    1485.88 0.0000e+00
         46 27 May 2025 12:12:16      0.370    12.2491  29.855112     2.3737 1.2587e+03    246.725     86.425      0.367    25.1347    18.8982    1485.94 0.0000e+00
         47 27 May 2025 12:12:16      0.419    12.2497  29.894106     2.3566 9.7492e+02    245.557     86.026      0.415    25.1705    18.9258    1485.99 0.0000e+00
         48 27 May 2025 12:12:16      0.466    12.2499  29.926779     2.4634 2.1061e+03    245.140     85.890      0.462    25.2007    18.9491    1486.03 0.0000e+00
         49 27 May 2025 12:12:16      0.511    12.2490  29.961508     2.4577 1.0184e+03    244.768     85.758      0.506    25.2335    18.9746    1486.06 0.0000e+00
         50 27 May 2025 12:12:16      0.554    12.2464  30.000860     2.3604 8.2636e+02    244.110     85.497      0.549    25.2719    19.0047    1486.10 0.0000e+00
         51 27 May 2025 12:12:17      0.597    12.2419  30.037922     2.3680 1.3244e+03    243.242     85.172      0.591    25.3093    19.0344    1486.13 0.0000e+00
         52 27 May 2025 12:12:17      0.637    12.2367  30.065159     2.3032 9.9623e+02    241.583     84.634      0.631    25.3381    19.0576    1486.15 0.0000e+00
         53 27 May 2025 12:12:17      0.674    12.2318  30.087265     2.3127 1.0450e+03    239.746     84.002      0.668    25.3620    19.0769    1486.16 0.0000e+00
         54 27 May 2025 12:12:17      0.705    12.2276  30.115990     2.2726 1.8226e+03    237.591     83.245      0.699    25.3915    19.1005    1486.18 0.0000e+00
         55 27 May 2025 12:12:17      0.731    12.2241  30.155537     2.2746 1.7946e+03    236.092     82.718      0.724    25.4307    19.1314    1486.21 0.0000e+00
         56 27 May 2025 12:12:18      0.750    12.2204  30.200916     2.2955 9.9971e+02    234.933     82.304      0.743    25.4754    19.1666    1486.25 0.0000e+00
         57 27 May 2025 12:12:18      0.765    12.2161  30.242853     2.3108 1.1243e+03    234.330     82.097      0.758    25.5173    19.1998    1486.29 0.0000e+00
         58 27 May 2025 12:12:18      0.776    12.2116  30.273819     2.3184 1.0579e+03    234.044     82.001      0.769    25.5492    19.2253    1486.31 0.0000e+00
         59 27 May 2025 12:12:18      0.786    12.2074  30.293882     2.3337 1.6922e+03    233.963     81.982      0.779    25.5708    19.2426    1486.32 0.0000e+00
         60 27 May 2025 12:12:18      0.794    12.2040  30.308218     2.5492 1.3285e+03    233.881     81.957      0.787    25.5865    19.2554    1486.33 0.0000e+00
         61 27 May 2025 12:12:20      0.800    12.2013  30.320662     2.5397 1.4120e+03    233.828     81.939      0.793    25.5999    19.2663    1486.34 0.0000e+00
         62 27 May 2025 12:12:20      0.805    12.1992  30.332609     2.4767 1.7612e+03    233.790     81.925      0.798    25.6124    19.2763    1486.34 0.0000e+00
         63 27 May 2025 12:12:20      0.809    12.1977  30.345356     2.4710 1.6312e+03    233.555     81.839      0.802    25.6254    19.2866    1486.35 0.0000e+00
         64 27 May 2025 12:12:20      0.812    12.1964  30.358744     2.2765 1.1494e+03    233.215     81.724      0.804    25.6387    19.2971    1486.36 0.0000e+00
         65 27 May 2025 12:12:20      0.814    12.1953  30.370716     2.2746 8.9885e+02    232.593     81.518      0.806    25.6506    19.3065    1486.37 0.0000e+00
         66 27 May 2025 12:12:20      0.815    12.1942  30.378580     2.2135 8.9493e+02    231.997     81.312      0.808    25.6587    19.3130    1486.38 0.0000e+00
         67 27 May 2025 12:12:21      0.817    12.1931  30.379818     2.2231 1.2790e+03    231.870     81.264      0.810    25.6606    19.3147    1486.38 0.0000e+00
         68 27 May 2025 12:12:21      0.819    12.1921  30.376719     2.4863 1.2795e+03    231.904     81.280      0.811    25.6584    19.3131    1486.37 0.0000e+00
         69 27 May 2025 12:12:21      0.821    12.1913  30.378494     2.4805 1.3007e+03    232.198     81.391      0.813    25.6606    19.3149    1486.37 0.0000e+00
         70 27 May 2025 12:12:21      0.822    12.1908  30.388872     2.4805 1.1684e+03    231.972     81.321      0.815    25.6706    19.3227    1486.38 0.0000e+00
         71 27 May 2025 12:12:21      0.823    12.1905  30.400217     2.4290 1.6789e+03    231.974     81.325      0.816    25.6814    19.3312    1486.39 0.0000e+00
         72 27 May 2025 12:12:22      0.825    12.1902  30.407276     2.4271 1.3629e+03    232.211     81.392      0.818    25.6882    19.3365    1486.40 0.0000e+00
         73 27 May 2025 12:12:22      0.827    12.1897  30.411461     2.3680 1.0903e+03    232.371     81.429      0.820    25.6924    19.3398    1486.41 0.0000e+00
         74 27 May 2025 12:12:22      0.829    12.1891  30.415321     2.3604 9.8111e+02    232.966     81.655      0.822    25.6964    19.3430    1486.41 0.0000e+00
         75 27 May 2025 12:12:22      0.831    12.1886  30.420851     2.3070 1.8171e+03    232.386     81.468      0.823    25.7019    19.3474    1486.41 0.0000e+00
         76 27 May 2025 12:12:22      0.832    12.1882  30.428158     2.3013 1.0269e+03    231.985     81.336      0.824    25.7090    19.3529    1486.42 0.0000e+00
         77 27 May 2025 12:12:24      0.832    12.1880  30.435902     2.3337 2.2849e+03    231.559     81.192      0.824    25.7164    19.3587    1486.43 0.0000e+00
         78 27 May 2025 12:12:24      0.832    12.1878  30.442698     2.3241 2.1791e+03    231.334     81.115      0.825    25.7229    19.3637    1486.43 0.0000e+00
         79 27 May 2025 12:12:24      0.833    12.1874  30.448263     2.3566 1.1221e+03    231.230     81.080      0.826    25.7283    19.3680    1486.44 0.0000e+00
         80 27 May 2025 12:12:24      0.834    12.1869  30.453396     2.3566 3.1546e+03    231.193     81.067      0.827    25.7335    19.3721    1486.44 0.0000e+00
         81 27 May 2025 12:12:24      0.835    12.1862  30.459471     2.2688 1.4347e+03    231.461     81.142      0.828    25.7396    19.3769    1486.45 0.0000e+00
         82 27 May 2025 12:12:25      0.836    12.1853  30.468012     2.2650 1.1290e+03    231.519     81.137      0.828    25.7482    19.3837    1486.46 0.0000e+00
         83 27 May 2025 12:12:25      0.836    12.1843  30.478594     2.2688 1.7292e+03    231.466     81.100      0.828    25.7587    19.3921    1486.47 0.0000e+00
         84 27 May 2025 12:12:25      0.836    12.1831  30.488985     2.2784 1.0822e+03    231.035     80.940      0.828    25.7693    19.4004    1486.47 0.0000e+00
         85 27 May 2025 12:12:25      0.836    12.1817  30.498671     2.2612 1.8394e+03    230.011     80.592      0.828    25.7792    19.4083    1486.48 0.0000e+00
         86 27 May 2025 12:12:25      0.836    12.1805  30.508839     2.2669 1.5677e+03    228.483     80.085      0.828    25.7896    19.4166    1486.49 0.0000e+00
         87 27 May 2025 12:12:25      0.836    12.1793  30.519276     2.3413 1.3528e+03    226.436     79.396      0.828    25.8001    19.4250    1486.50 0.0000e+00
         88 27 May 2025 12:12:26      0.836    12.1782  30.528023     2.3241 2.6932e+03    224.475     78.713      0.828    25.8091    19.4321    1486.50 0.0000e+00
         89 27 May 2025 12:12:26      0.836    12.1770  30.532717     2.2898 2.0187e+03    222.891     78.138      0.828    25.8143    19.4363    1486.51 0.0000e+00
         90 27 May 2025 12:12:26      0.837    12.1758  30.533567     2.2993 1.2021e+03    221.769     77.738      0.829    25.8159    19.4377    1486.50 0.0000e+00
         91 27 May 2025 12:12:26      0.838    12.1748  30.536037     2.4043 9.8907e+02    221.212     77.542      0.830    25.8189    19.4403    1486.50 0.0000e+00
         92 27 May 2025 12:12:26      0.839    12.1740  30.544842     2.3966 1.1194e+03    220.759     77.401      0.831    25.8276    19.4472    1486.51 0.0000e+00
         93 27 May 2025 12:12:28      0.838    12.1735  30.557335     2.3604 1.5742e+03    220.256     77.247      0.830    25.8397    19.4565    1486.52 0.0000e+00
         94 27 May 2025 12:12:28      0.837    12.1732  30.568417     2.3776 1.3198e+03    219.962     77.173      0.829    25.8502    19.4647    1486.54 0.0000e+00
         95 27 May 2025 12:12:28      0.836    12.1731  30.575676     2.3604 8.9689e+02    219.758     77.113      0.828    25.8570    19.4701    1486.54 0.0000e+00
         96 27 May 2025 12:12:28      0.835    12.1731  30.578140     2.3394 1.0144e+03    219.580     77.045      0.827    25.8593    19.4718    1486.55 0.0000e+00
         97 27 May 2025 12:12:28      0.834    12.1733  30.574789     2.3241 8.2673e+02    219.814     77.111      0.827    25.8561    19.4693    1486.54 0.0000e+00
         98 27 May 2025 12:12:29      0.835    12.1737  30.563822     2.1773 1.2337e+03    220.189     77.244      0.828    25.8455    19.4611    1486.53 0.0000e+00
         99 27 May 2025 12:12:29      0.836    12.1745  30.544662     2.1811 1.4206e+03    220.747     77.448      0.829    25.8271    19.4467    1486.51 0.0000e+00
        100 27 May 2025 12:12:29      0.837    12.1760  30.520836     2.3776 1.0869e+03    221.159     77.608      0.830    25.8039    19.4284    1486.49 0.0000e+00
        101 27 May 2025 12:12:29      0.837    12.1787  30.497999     2.3985 1.9499e+03    221.568     77.760      0.830    25.7807    19.4100    1486.47 0.0000e+00
        102 27 May 2025 12:12:29      0.837    12.1832  30.480690     2.3566 1.9842e+03    221.759     77.832      0.829    25.7615    19.3944    1486.46 0.0000e+00
        103 27 May 2025 12:12:30      0.836    12.1895  30.471136     2.3661 2.2379e+03    222.384     78.046      0.828    25.7482    19.3830    1486.47 0.0000e+00
        104 27 May 2025 12:12:30      0.835    12.1968  30.468420     2.3642 2.0232e+03    223.199     78.322      0.828    25.7407    19.3759    1486.49 0.0000e+00
        105 27 May 2025 12:12:30      0.835    12.2034  30.468094     2.3566 1.0801e+03    224.144     78.645      0.828    25.7358    19.3710    1486.50 0.0000e+00
        106 27 May 2025 12:12:30      0.836    12.2086  30.464500     2.2898 1.1687e+03    225.128     78.994      0.828    25.7289    19.3647    1486.51 0.0000e+00
        107 27 May 2025 12:12:30      0.838    12.2130  30.456802     2.2974 1.1459e+03    225.735     79.216      0.830    25.7188    19.3561    1486.52 0.0000e+00
        108 27 May 2025 12:12:30      0.839    12.2174  30.449352     2.3013 1.0346e+03    226.130     79.357      0.832    25.7087    19.3476    1486.52 0.0000e+00
        109 27 May 2025 12:12:32      0.840    12.2230  30.445599     2.2936 1.0537e+03    226.254     79.396      0.833    25.7014    19.3410    1486.53 0.0000e+00
        110 27 May 2025 12:12:32      0.840    12.2298  30.446733     2.3489 1.1598e+03    226.213     79.377      0.832    25.6978    19.3370    1486.55 0.0000e+00
        111 27 May 2025 12:12:32      0.839    12.2369  30.452669     2.3318 1.5780e+03    225.919     79.276      0.831    25.6985    19.3363    1486.58 0.0000e+00
        112 27 May 2025 12:12:32      0.838    12.2431  30.460464     2.3108 7.9416e+02    225.486     79.132      0.830    25.7015    19.3376    1486.60 0.0000e+00
        113 27 May 2025 12:12:32      0.838    12.2478  30.465176     2.3089 1.0209e+03    224.667     78.848      0.830    25.7027    19.3376    1486.62 0.0000e+00
        114 27 May 2025 12:12:33      0.839    12.2511  30.464443     2.3585 8.4019e+02    223.774     78.536      0.831    25.6997    19.3348    1486.63 0.0000e+00
        115 27 May 2025 12:12:33      0.840    12.2537  30.461073     2.3547 1.2851e+03    222.611     78.124      0.832    25.6948    19.3305    1486.63 0.0000e+00
        116 27 May 2025 12:12:33      0.841    12.2563  30.459347     2.4271 9.4701e+02    221.023     77.567      0.833    25.6915    19.3275    1486.64 0.0000e+00
        117 27 May 2025 12:12:33      0.840    12.2594  30.460350     2.4367 7.6522e+02    219.366     76.994      0.833    25.6903    19.3260    1486.65 0.0000e+00
        118 27 May 2025 12:12:33      0.839    12.2626  30.462828     2.3222 1.2018e+03    217.474     76.334      0.831    25.6903    19.3255    1486.66 0.0000e+00
        119 27 May 2025 12:12:34      0.837    12.2652  30.465147     2.3318 6.2403e+02    215.799     75.745      0.830    25.6907    19.3253    1486.67 0.0000e+00
        120 27 May 2025 12:12:34      0.837    12.2668  30.465656     2.3222 1.1427e+03    214.883     75.416      0.830    25.6902    19.3246    1486.67 0.0000e+00
        121 27 May 2025 12:12:34      0.838    12.2673  30.463564     2.4920 2.4476e+03    214.616     75.312      0.830    25.6878    19.3227    1486.67 0.0000e+00
        122 27 May 2025 12:12:34      0.839    12.2673  30.459795     2.4996 2.0742e+03    215.299     75.551      0.832    25.6843    19.3200    1486.67 0.0000e+00
        123 27 May 2025 12:12:34      0.840    12.2674  30.456390     2.3318 7.4559e+02    216.206     75.876      0.832    25.6811    19.3175    1486.66 0.0000e+00
        124 27 May 2025 12:12:34      0.840    12.2681  30.454590     2.3356 6.6963e+02    217.257     76.250      0.832    25.6789    19.3157    1486.66 0.0000e+00
        125 27 May 2025 12:12:35      0.839    12.2692  30.453827     2.4252 9.7364e+02    218.698     76.757      0.832    25.6775    19.3144    1486.67 0.0000e+00
        126 27 May 2025 12:12:35      0.839    12.2703  30.452553     2.4348 1.0943e+03    220.526     77.393      0.831    25.6755    19.3127    1486.67 0.0000e+00
        127 27 May 2025 12:12:35      0.840    12.2713  30.450064     2.4290 7.8160e+02    222.610     78.120      0.832    25.6725    19.3102    1486.67 0.0000e+00
        128 27 May 2025 12:12:35      0.841    12.2725  30.447067     2.4233 6.3990e+02    224.542     78.794      0.833    25.6689    19.3072    1486.67 0.0000e+00
        129 27 May 2025 12:12:35      0.841    12.2744  30.444298     2.4214 1.0957e+03    226.338     79.421      0.834    25.6650    19.3039    1486.67 0.0000e+00
        130 27 May 2025 12:12:37      0.842    12.2769  30.441656     2.4233 8.3143e+02    227.771     79.924      0.834    25.6609    19.3002    1486.67 0.0000e+00
        131 27 May 2025 12:12:37      0.841    12.2794  30.438768     2.3394 1.7501e+03    228.569     80.200      0.834    25.6565    19.2964    1486.68 0.0000e+00
        132 27 May 2025 12:12:37      0.841    12.2815  30.435648     2.3375 7.3572e+02    228.898     80.315      0.833    25.6522    19.2927    1486.68 0.0000e+00
        133 27 May 2025 12:12:37      0.840    12.2830  30.433146     2.4348 8.4553e+02    228.469     80.165      0.832    25.6488    19.2898    1486.68 0.0000e+00
        134 27 May 2025 12:12:37      0.839    12.2843  30.432344     2.4176 1.2018e+03    227.312     79.772      0.831    25.6472    19.2883    1486.68 0.0000e+00
        135 27 May 2025 12:12:38      0.838    12.2853  30.432783     2.2688 1.2486e+03    225.877     79.278      0.830    25.6469    19.2879    1486.68 0.0000e+00
        136 27 May 2025 12:12:38      0.838    12.2861  30.432388     2.2726 1.9751e+03    224.375     78.742      0.831    25.6460    19.2871    1486.69 0.0000e+00
        137 27 May 2025 12:12:38      0.840    12.2865  30.429445     2.3833 1.0895e+03    223.199     78.320      0.832    25.6430    19.2847    1486.68 0.0000e+00
        138 27 May 2025 12:12:38      0.842    12.2868  30.423925     2.3947 1.5918e+03    222.381     78.021      0.834    25.6377    19.2805    1486.68 0.0000e+00
        139 27 May 2025 12:12:38      0.844    12.2872  30.417791     2.2936 1.3021e+03    221.951     77.878      0.836    25.6317    19.2758    1486.67 0.0000e+00
        140 27 May 2025 12:12:39      0.844    12.2879  30.413506     2.3051 6.6628e+02    221.804     77.840      0.837    25.6272    19.2722    1486.67 0.0000e+00
        141 27 May 2025 12:12:39      0.843    12.2888  30.411724     2.3337 1.4425e+03    221.935     77.905      0.836    25.6249    19.2703    1486.67 0.0000e+00
        142 27 May 2025 12:12:39      0.842    12.2893  30.411257     2.3299 1.5109e+03    222.058     77.956      0.835    25.6242    19.2696    1486.67 0.0000e+00
        143 27 May 2025 12:12:39      0.841    12.2892  30.410400     2.3127 7.2109e+02    222.350     78.056      0.834    25.6234    19.2691    1486.67 0.0000e+00
        144 27 May 2025 12:12:39      0.841    12.2887  30.408209     2.2707 1.7220e+03    222.381     78.053      0.834    25.6217    19.2678    1486.67 0.0000e+00
        145 27 May 2025 12:12:39      0.842    12.2882  30.404625     2.2669 1.2251e+03    222.449     78.073      0.835    25.6187    19.2656    1486.66 0.0000e+00
        146 27 May 2025 12:12:41      0.843    12.2882  30.399555     2.2669 7.0675e+02    222.017     77.911      0.836    25.6140    19.2620    1486.66 0.0000e+00
        147 27 May 2025 12:12:41      0.844    12.2891  30.392941     2.2650 1.7213e+03    221.530     77.740      0.837    25.6073    19.2566    1486.65 0.0000e+00
        148 27 May 2025 12:12:41      0.845    12.2907  30.385241     2.2822 6.0749e+02    220.611     77.422      0.837    25.5990    19.2499    1486.65 0.0000e+00
        149 27 May 2025 12:12:41      0.844    12.2928  30.377781     2.3146 1.4824e+03    219.588     77.080      0.836    25.5907    19.2431    1486.64 0.0000e+00
        150 27 May 2025 12:12:41      0.843    12.2948  30.372343     2.2421 1.2492e+03    218.531     76.728      0.835    25.5842    19.2378    1486.64 0.0000e+00
        151 27 May 2025 12:12:42      0.842    12.2968  30.370018     2.2517 1.2927e+03    217.308     76.300      0.834    25.5807    19.2347    1486.65 0.0000e+00
        152 27 May 2025 12:12:42      0.842    12.2986  30.369820     2.3604 1.3187e+03    216.823     76.114      0.834    25.5793    19.2333    1486.65 0.0000e+00
        153 27 May 2025 12:12:42      0.842    12.3004  30.367994     2.3489 1.8198e+03    217.135     76.192      0.834    25.5764    19.2307    1486.65 0.0000e+00
        154 27 May 2025 12:12:42      0.843    12.3021  30.361797     2.2078 2.2248e+03    218.062     76.510      0.835    25.5694    19.2251    1486.65 0.0000e+00
        155 27 May 2025 12:12:42      0.844    12.3042  30.352684     2.2192 4.7703e+02    219.315     76.970      0.837    25.5596    19.2171    1486.65 0.0000e+00
        156 27 May 2025 12:12:43      0.845    12.3069  30.344538     2.2631 1.4234e+03    220.954     77.576      0.838    25.5502    19.2093    1486.65 0.0000e+00
        157 27 May 2025 12:12:43      0.845    12.3103  30.340742     2.2688 1.1792e+03    222.990     78.304      0.838    25.5443    19.2042    1486.65 0.0000e+00
        158 27 May 2025 12:12:43      0.844    12.3140  30.341978     2.1696 1.4476e+03    225.015     79.012      0.837    25.5429    19.2025    1486.66 0.0000e+00
        159 27 May 2025 12:12:43      0.843    12.3171  30.345667     2.1677 1.2726e+03    227.569     79.878      0.836    25.5443    19.2030    1486.67 0.0000e+00
        160 27 May 2025 12:12:43      0.843    12.3192  30.347597     2.2021 1.7911e+03    229.376     80.477      0.836    25.5446    19.2029    1486.68 0.0000e+00
        161 27 May 2025 12:12:45      0.845    12.3204  30.344980     2.2116 1.3584e+03    232.061     81.403      0.837    25.5414    19.2002    1486.68 0.0000e+00
        162 27 May 2025 12:12:45      0.846    12.3212  30.338633     2.2478 1.2057e+03    233.900     82.066      0.839    25.5350    19.1951    1486.68 0.0000e+00
        163 27 May 2025 12:12:45      0.848    12.3220  30.330809     2.2383 9.8026e+02    235.053     82.495      0.840    25.5271    19.1889    1486.67 0.0000e+00
        164 27 May 2025 12:12:45      0.849    12.3235  30.322792     2.1124 1.3242e+03    235.417     82.635      0.841    25.5186    19.1821    1486.67 0.0000e+00
        165 27 May 2025 12:12:45      0.848    12.3260  30.316507     2.1105 8.4498e+02    235.131     82.537      0.840    25.5111    19.1758    1486.67 0.0000e+00
        166 27 May 2025 12:12:45      0.846    12.3291  30.314390     2.2650 2.8800e+03    234.570     82.336      0.838    25.5071    19.1721    1486.67 0.0000e+00
        167 27 May 2025 12:12:46      0.844    12.3319  30.316790     2.2688 7.6388e+02    233.745     82.042      0.836    25.5074    19.1719    1486.68 0.0000e+00
        168 27 May 2025 12:12:46      0.843    12.3335  30.320635     2.2707 6.7595e+02    232.811     81.712      0.835    25.5099    19.1735    1486.69 0.0000e+00
        169 27 May 2025 12:12:46      0.844    12.3333  30.321648     2.1544 1.0855e+03    231.636     81.298      0.836    25.5110    19.1744    1486.69 0.0000e+00
        170 27 May 2025 12:12:46      0.846    12.3314  30.318346     2.1754 1.6614e+03    230.830     81.014      0.838    25.5092    19.1734    1486.68 0.0000e+00
        171 27 May 2025 12:12:46      0.849    12.3296  30.312750     2.2650 1.0094e+03    229.974     80.715      0.841    25.5052    19.1706    1486.67 0.0000e+00
        172 27 May 2025 12:12:47      0.851    12.3303  30.308151     2.2574 8.8909e+02    229.079     80.406      0.843    25.5004    19.1668    1486.67 0.0000e+00
        173 27 May 2025 12:12:47      0.850    12.3339  30.306522     2.3871 1.0317e+03    227.845     79.980      0.842    25.4965    19.1631    1486.68 0.0000e+00
        174 27 May 2025 12:12:47      0.847    12.3380  30.307293     2.4004 6.3655e+02    226.526     79.524      0.839    25.4945    19.1608    1486.69 0.0000e+00
        175 27 May 2025 12:12:47      0.844    12.3397  30.308172     2.2555 7.0582e+02    225.057     79.014      0.836    25.4941    19.1602    1486.69 0.0000e+00
        176 27 May 2025 12:12:47      0.842    12.3375  30.307491     2.2650 7.8451e+02    223.315     78.406      0.835    25.4950    19.1613    1486.69 0.0000e+00
