       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
       1048 27 May 2025 08:40:48     88.128    11.7949  32.559982     1.7710 5.3098e-02    263.198     92.774     87.307    27.9679    21.1723    1489.17 0.0000e+00
       1049 27 May 2025 08:40:48     88.246    11.7947  32.559334     1.9236 5.3098e-02    263.234     92.788     87.424    27.9674    21.1719    1489.17 0.0000e+00
       1050 27 May 2025 08:40:48     88.363    11.7944  32.558659     1.9083 5.3098e-02    263.118     92.748     87.541    27.9669    21.1717    1489.17 0.0000e+00
       1051 27 May 2025 08:40:49     88.480    11.7940  32.558372     1.9026 5.3133e-02    263.004     92.708     87.656    27.9669    21.1717    1489.17 0.0000e+00
       1052 27 May 2025 08:40:49     88.596    11.7936  32.558842     1.9026 5.3145e-02    262.929     92.685     87.771    27.9676    21.1723    1489.17 0.0000e+00
       1053 27 May 2025 08:40:49     88.711    11.7936  32.560303     1.7233 5.3087e-02    262.753     92.631     87.885    27.9690    21.1734    1489.17 0.0000e+00
       1054 27 May 2025 08:40:49     88.827    11.7940  32.562477     1.7023 5.3087e-02    262.520     92.560     88.000    27.9707    21.1746    1489.18 0.0000e+00
       1055 27 May 2025 08:40:49     88.945    11.7951  32.564659     1.8969 5.3226e-02    262.556     92.586     88.116    27.9719    21.1754    1489.19 0.0000e+00
       1056 27 May 2025 08:40:50     89.063    11.7965  32.566494     1.9045 5.3145e-02    262.686     92.639     88.234    27.9726    21.1757    1489.19 0.0000e+00
       1057 27 May 2025 08:40:50     89.182    11.7979  32.568092     1.8320 5.3075e-02    262.712     92.645     88.352    27.9729    21.1757    1489.20 0.0000e+00
       1058 27 May 2025 08:40:50     89.301    11.7993  32.569393     1.8244 5.3098e-02    262.961     92.729     88.469    27.9731    21.1756    1489.21 0.0000e+00
       1059 27 May 2025 08:40:50     89.419    11.8004  32.570187     1.9312 5.3098e-02    263.225     92.815     88.586    27.9730    21.1753    1489.21 0.0000e+00
       1060 27 May 2025 08:40:50     89.536    11.8013  32.570412     1.9293 5.3203e-02    263.362     92.861     88.702    27.9725    21.1748    1489.22 0.0000e+00
       1061 27 May 2025 08:40:50     89.653    11.8018  32.570183     1.8034 5.3098e-02    263.582     92.938     88.818    27.9719    21.1742    1489.22 0.0000e+00
       1062 27 May 2025 08:40:52     89.769    11.8020  32.569782     1.8053 5.3017e-02    263.629     92.955     88.933    27.9713    21.1738    1489.22 0.0000e+00
       1063 27 May 2025 08:40:52     89.887    11.8019  32.569592     2.1277 5.3052e-02    263.731     92.992     89.050    27.9712    21.1737    1489.22 0.0000e+00
       1064 27 May 2025 08:40:52     90.006    11.8017  32.569885     2.1372 5.3133e-02    263.977     93.082     89.168    27.9715    21.1740    1489.23 0.0000e+00
       1065 27 May 2025 08:40:52     90.127    11.8017  32.570660     1.8034 5.3110e-02    263.895     93.055     89.287    27.9722    21.1745    1489.23 0.0000e+00
       1066 27 May 2025 08:40:52     90.247    11.8020  32.571678     1.8034 5.3145e-02    263.787     93.019     89.406    27.9730    21.1751    1489.23 0.0000e+00
       1067 27 May 2025 08:40:53     90.367    11.8025  32.572868     1.8263 5.3133e-02    263.754     93.007     89.525    27.9736    21.1755    1489.24 0.0000e+00
       1068 27 May 2025 08:40:53     90.485    11.8032  32.574478     1.8549 5.3191e-02    263.499     92.917     89.642    27.9746    21.1761    1489.24 0.0000e+00
       1069 27 May 2025 08:40:53     90.603    11.8042  32.576935     1.8339 5.3203e-02    263.564     92.939     89.758    27.9761    21.1771    1489.25 0.0000e+00
       1070 27 May 2025 08:40:53     90.719    11.8055  32.580540     1.7252 5.3145e-02    263.390     92.877     89.874    27.9785    21.1787    1489.26 0.0000e+00
       1071 27 May 2025 08:40:53     90.836    11.8076  32.584908     1.7176 5.3145e-02    263.440     92.895     89.990    27.9811    21.1804    1489.27 0.0000e+00
       1072 27 May 2025 08:40:54     90.954    11.8103  32.588913     1.8568 5.3110e-02    263.448     92.897     90.106    27.9828    21.1813    1489.29 0.0000e+00
       1073 27 May 2025 08:40:54     91.072    11.8132  32.591312     1.8645 5.3133e-02    263.615     92.956     90.224    27.9828    21.1808    1489.30 0.0000e+00
       1074 27 May 2025 08:40:54     91.192    11.8158  32.591515     1.8607 5.3098e-02    263.619     92.958     90.342    27.9811    21.1790    1489.31 0.0000e+00
       1075 27 May 2025 08:40:54     91.311    11.8172  32.590240     1.8721 5.3098e-02    263.585     92.947     90.460    27.9788    21.1769    1489.31 0.0000e+00
       1076 27 May 2025 08:40:54     91.429    11.8174  32.588799     1.8797 5.3006e-02    263.678     92.981     90.577    27.9772    21.1756    1489.31 0.0000e+00
       1077 27 May 2025 08:40:54     91.546    11.8169  32.587944     1.8587 5.3133e-02    263.793     93.023     90.693    27.9767    21.1754    1489.31 0.0000e+00
       1078 27 May 2025 08:40:56     91.662    11.8161  32.587910     1.9579 5.3098e-02    263.762     93.013     90.807    27.9773    21.1760    1489.31 0.0000e+00
       1079 27 May 2025 08:40:56     91.777    11.8155  32.588490     1.9484 5.3075e-02    263.896     93.060     90.922    27.9782    21.1768    1489.31 0.0000e+00
       1080 27 May 2025 08:40:56     91.893    11.8153  32.589325     1.8435 5.3064e-02    263.882     93.056     91.036    27.9791    21.1776    1489.31 0.0000e+00
       1081 27 May 2025 08:40:56     92.009    11.8154  32.590256     1.8339 5.3110e-02    263.840     93.042     91.151    27.9799    21.1781    1489.32 0.0000e+00
       1082 27 May 2025 08:40:56     92.125    11.8158  32.591137     1.7939 5.3098e-02    263.898     93.063     91.267    27.9804    21.1784    1489.32 0.0000e+00
       1083 27 May 2025 08:40:57     92.242    11.8163  32.591770     1.8053 5.3145e-02    263.965     93.087     91.382    27.9806    21.1785    1489.33 0.0000e+00
       1084 27 May 2025 08:40:57     92.358    11.8168  32.592033     1.8645 5.3145e-02    263.900     93.065     91.497    27.9804    21.1783    1489.33 0.0000e+00
       1085 27 May 2025 08:40:57     92.474    11.8171  32.591995     1.8854 5.3052e-02    263.723     93.002     91.612    27.9801    21.1780    1489.33 0.0000e+00
       1086 27 May 2025 08:40:57     92.590    11.8173  32.591827     2.0018 5.3133e-02    263.730     93.004     91.727    27.9797    21.1777    1489.33 0.0000e+00
       1087 27 May 2025 08:40:57     92.705    11.8174  32.591652     1.9846 5.3168e-02    263.612     92.962     91.841    27.9795    21.1775    1489.34 0.0000e+00
       1088 27 May 2025 08:40:58     92.821    11.8173  32.591557     1.8339 5.3087e-02    263.526     92.931     91.955    27.9794    21.1774    1489.34 0.0000e+00
       1089 27 May 2025 08:40:58     92.936    11.8173  32.591602     1.8339 5.3098e-02    263.457     92.906     92.070    27.9794    21.1774    1489.34 0.0000e+00
       1090 27 May 2025 08:40:58     93.052    11.8173  32.591789     1.8282 5.3214e-02    263.496     92.919     92.184    27.9796    21.1776    1489.34 0.0000e+00
       1091 27 May 2025 08:40:58     93.167    11.8173  32.592075     1.8454 5.2994e-02    263.490     92.918     92.299    27.9797    21.1777    1489.34 0.0000e+00
       1092 27 May 2025 08:40:58     93.283    11.8175  32.592480     1.8626 5.3052e-02    263.820     93.034     92.413    27.9800    21.1779    1489.35 0.0000e+00
       1093 27 May 2025 08:41:00     93.399    11.8177  32.593002     1.8664 5.3029e-02    263.886     93.057     92.528    27.9803    21.1781    1489.35 0.0000e+00
       1094 27 May 2025 08:41:00     93.514    11.8180  32.593597     1.8759 5.3040e-02    263.830     93.037     92.642    27.9806    21.1782    1489.35 0.0000e+00
       1095 27 May 2025 08:41:00     93.629    11.8183  32.594116     1.8645 5.3180e-02    263.795     93.024     92.756    27.9808    21.1783    1489.36 0.0000e+00
       1096 27 May 2025 08:41:00     93.744    11.8187  32.594498     1.8645 5.3075e-02    263.932     93.073     92.870    27.9808    21.1783    1489.36 0.0000e+00
       1097 27 May 2025 08:41:00     93.859    11.8190  32.594826     1.9923 5.3064e-02    263.910     93.066     92.984    27.9809    21.1783    1489.36 0.0000e+00
       1098 27 May 2025 08:41:00     93.973    11.8193  32.595184     1.9980 5.3087e-02    263.893     93.061     93.097    27.9810    21.1783    1489.36 0.0000e+00
       1099 27 May 2025 08:41:01     94.088    11.8195  32.595516     1.8969 5.2948e-02    263.882     93.057     93.210    27.9810    21.1783    1489.37 0.0000e+00
       1100 27 May 2025 08:41:01     94.202    11.8197  32.595688     1.9045 5.3052e-02    263.839     93.043     93.323    27.9810    21.1782    1489.37 0.0000e+00
       1101 27 May 2025 08:41:01     94.317    11.8199  32.595680     1.7920 5.3145e-02    263.859     93.050     93.437    27.9808    21.1781    1489.37 0.0000e+00
       1102 27 May 2025 08:41:01     94.431    11.8201  32.595585     1.8053 5.3180e-02    263.827     93.039     93.550    27.9806    21.1779    1489.37 0.0000e+00
       1103 27 May 2025 08:41:01     94.546    11.8201  32.595425     1.8320 5.3087e-02    263.634     92.973     93.664    27.9803    21.1777    1489.38 0.0000e+00
       1104 27 May 2025 08:41:02     94.659    11.8201  32.595177     1.8339 5.3052e-02    263.514     92.932     93.776    27.9800    21.1775    1489.38 0.0000e+00
       1105 27 May 2025 08:41:02     94.772    11.8200  32.594910     1.8988 5.3075e-02    263.477     92.920     93.888    27.9798    21.1773    1489.38 0.0000e+00
       1106 27 May 2025 08:41:02     94.885    11.8199  32.594700     1.9007 5.3133e-02    263.429     92.903     94.000    27.9797    21.1772    1489.38 0.0000e+00
       1107 27 May 2025 08:41:02     94.999    11.8197  32.594597     1.8854 5.3098e-02    263.228     92.832     94.113    27.9797    21.1772    1489.38 0.0000e+00
       1108 27 May 2025 08:41:02     95.113    11.8196  32.594616     1.8854 5.3098e-02    263.318     92.863     94.226    27.9797    21.1773    1489.38 0.0000e+00
       1109 27 May 2025 08:41:04     95.228    11.8195  32.594650     1.9236 5.3110e-02    263.280     92.849     94.339    27.9798    21.1774    1489.38 0.0000e+00
       1110 27 May 2025 08:41:04     95.342    11.8195  32.594585     1.9255 5.3098e-02    263.187     92.817     94.452    27.9797    21.1773    1489.39 0.0000e+00
       1111 27 May 2025 08:41:04     95.455    11.8195  32.594471     1.8435 5.3040e-02    263.295     92.854     94.565    27.9796    21.1772    1489.39 0.0000e+00
       1112 27 May 2025 08:41:04     95.568    11.8194  32.594490     1.8378 5.3145e-02    263.438     92.905     94.676    27.9796    21.1773    1489.39 0.0000e+00
       1113 27 May 2025 08:41:04     95.680    11.8194  32.594757     1.7939 5.3145e-02    263.323     92.865     94.787    27.9799    21.1775    1489.39 0.0000e+00
       1114 27 May 2025 08:41:05     95.792    11.8194  32.595203     1.8130 5.3029e-02    263.433     92.905     94.899    27.9802    21.1777    1489.39 0.0000e+00
       1115 27 May 2025 08:41:05     95.906    11.8196  32.595619     1.8721 5.3156e-02    263.659     92.985     95.011    27.9804    21.1779    1489.40 0.0000e+00
       1116 27 May 2025 08:41:05     96.020    11.8198  32.595924     1.8664 5.3098e-02    263.697     92.999     95.124    27.9805    21.1779    1489.40 0.0000e+00
       1117 27 May 2025 08:41:05     96.135    11.8201  32.596268     1.9122 5.3110e-02    263.761     93.023     95.238    27.9806    21.1779    1489.40 0.0000e+00
       1118 27 May 2025 08:41:05     96.251    11.8203  32.596729     1.9579 5.3145e-02    263.790     93.034     95.353    27.9809    21.1781    1489.41 0.0000e+00
       1119 27 May 2025 08:41:05     96.367    11.8205  32.597294     1.9751 5.3098e-02    263.827     93.048     95.468    27.9812    21.1783    1489.41 0.0000e+00
       1120 27 May 2025 08:41:06     96.483    11.8207  32.597927     1.9026 5.3145e-02    263.801     93.042     95.583    27.9816    21.1786    1489.41 0.0000e+00
       1121 27 May 2025 08:41:06     96.598    11.8210  32.598534     1.9083 5.3156e-02    263.872     93.069     95.696    27.9818    21.1787    1489.42 0.0000e+00
       1122 27 May 2025 08:41:06     96.712    11.8214  32.598976     1.9255 5.3087e-02    264.074     93.145     95.809    27.9819    21.1788    1489.42 0.0000e+00
       1123 27 May 2025 08:41:06     96.826    11.8217  32.599174     1.9274 5.3087e-02    264.023     93.133     95.922    27.9818    21.1786    1489.42 0.0000e+00
       1124 27 May 2025 08:41:06     96.941    11.8220  32.599220     1.8378 5.3098e-02    264.048     93.148     96.037    27.9817    21.1785    1489.42 0.0000e+00
       1125 27 May 2025 08:41:08     97.058    11.8221  32.599228     1.8397 5.2994e-02    264.192     93.203     96.153    27.9816    21.1783    1489.43 0.0000e+00
       1126 27 May 2025 08:41:08     97.177    11.8221  32.599224     1.8416 5.3075e-02    264.187     93.204     96.270    27.9815    21.1783    1489.43 0.0000e+00
       1127 27 May 2025 08:41:08     97.296    11.8221  32.599239     1.8454 5.3040e-02    264.080     93.169     96.388    27.9814    21.1783    1489.43 0.0000e+00
       1128 27 May 2025 08:41:08     97.414    11.8221  32.599304     1.8626 5.3006e-02    264.179     93.204     96.505    27.9815    21.1783    1489.43 0.0000e+00
       1129 27 May 2025 08:41:08     97.531    11.8222  32.599495     1.8759 5.3156e-02    264.005     93.146     96.620    27.9816    21.1784    1489.43 0.0000e+00
       1130 27 May 2025 08:41:09     97.645    11.8222  32.599842     1.8950 5.3017e-02    264.095     93.179     96.734    27.9818    21.1785    1489.44 0.0000e+00
       1131 27 May 2025 08:41:09     97.760    11.8224  32.600346     1.9007 5.3075e-02    264.341     93.260     96.847    27.9821    21.1788    1489.44 0.0000e+00
       1132 27 May 2025 08:41:09     97.876    11.8226  32.600918     1.9884 5.3029e-02    264.627     93.354     96.962    27.9825    21.1790    1489.44 0.0000e+00
       1133 27 May 2025 08:41:09     97.994    11.8229  32.601494     1.9732 5.3098e-02    264.664     93.366     97.079    27.9827    21.1791    1489.45 0.0000e+00
       1134 27 May 2025 08:41:09     98.114    11.8233  32.602226     1.8950 5.3075e-02    264.696     93.390     97.198    27.9831    21.1794    1489.45 0.0000e+00
       1135 27 May 2025 08:41:09     98.233    11.8237  32.603214     1.8931 5.3203e-02    264.726     93.419     97.316    27.9837    21.1798    1489.45 0.0000e+00
       1136 27 May 2025 08:41:10     98.351    11.8242  32.604481     1.9923 5.3098e-02    264.691     93.433     97.433    27.9845    21.1803    1489.46 0.0000e+00
       1137 27 May 2025 08:41:10     98.467    11.8249  32.606186     1.9789 5.3098e-02    264.635     93.431     97.547    27.9856    21.1810    1489.46 0.0000e+00
       1138 27 May 2025 08:41:10     98.582    11.8257  32.608414     1.8645 5.3087e-02    264.493     93.393     97.661    27.9870    21.1820    1489.47 0.0000e+00
       1139 27 May 2025 08:41:10     98.697    11.8268  32.611107     1.8530 5.2948e-02    264.488     93.397     97.776    27.9887    21.1831    1489.48 0.0000e+00
       1140 27 May 2025 08:41:10     98.814    11.8281  32.614170     1.8301 5.3133e-02    264.635     93.449     97.892    27.9906    21.1843    1489.49 0.0000e+00
       1141 27 May 2025 08:41:11     98.933    11.8297  32.617199     1.8378 5.3110e-02    264.847     93.515     98.009    27.9922    21.1853    1489.50 0.0000e+00
       1142 27 May 2025 08:41:11     99.053    11.8315  32.619659     1.8282 5.3110e-02    265.031     93.567     98.128    27.9932    21.1857    1489.51 0.0000e+00
       1143 27 May 2025 08:41:11     99.173    11.8333  32.621426     1.8454 5.3133e-02    265.415     93.690     98.247    27.9934    21.1856    1489.51 0.0000e+00
       1144 27 May 2025 08:41:11     99.293    11.8349  32.622734     1.8187 5.3075e-02    265.565     93.738     98.366    27.9935    21.1854    1489.52 0.0000e+00
       1145 27 May 2025 08:41:11     99.411    11.8361  32.623714     1.7691 5.3006e-02    265.936     93.867     98.483    27.9934    21.1851    1489.53 0.0000e+00
       1146 27 May 2025 08:41:13     99.529    11.8371  32.624500     1.7863 5.3145e-02    265.937     93.865     98.600    27.9934    21.1849    1489.53 0.0000e+00
       1147 27 May 2025 08:41:13     99.647    11.8379  32.625118     1.9026 5.3087e-02    266.141     93.926     98.716    27.9933    21.1847    1489.54 0.0000e+00
       1148 27 May 2025 08:41:13     99.766    11.8386  32.625195     1.8874 5.3145e-02    265.984     93.859     98.834    27.9929    21.1843    1489.54 0.0000e+00
       1149 27 May 2025 08:41:13     99.885    11.8390  32.625370     1.8740 5.3133e-02    265.823     93.791     98.952    27.9927    21.1841    1489.54 0.0000e+00
       1150 27 May 2025 08:41:13    100.005    11.8393  32.627628     1.8664 5.3133e-02    265.772     93.765     99.071    27.9946    21.1855    1489.55 0.0000e+00
       1151 27 May 2025 08:41:14    100.124    11.8401  32.633492     2.1601 5.3075e-02    265.458     93.648     99.189    27.9995    21.1891    1489.56 0.0000e+00
       1152 27 May 2025 08:41:14    100.242    11.8424  32.642281     2.1620 5.3098e-02    265.362     93.611     99.305    28.0060    21.1938    1489.58 0.0000e+00
       1153 27 May 2025 08:41:14    100.359    11.8467  32.651653     1.9694 5.3098e-02    265.042     93.498     99.422    28.0117    21.1975    1489.60 0.0000e+00
       1154 27 May 2025 08:41:14    100.477    11.8523  32.659527     1.9617 5.3238e-02    264.844     93.429     99.539    28.0149    21.1990    1489.63 0.0000e+00
       1155 27 May 2025 08:41:14    100.595    11.8580  32.664810     1.8092 5.3017e-02    264.440     93.289     99.656    28.0156    21.1985    1489.65 0.0000e+00
       1156 27 May 2025 08:41:14    100.714    11.8627  32.667393     1.8034 5.3075e-02    264.314     93.245     99.773    28.0144    21.1968    1489.67 0.0000e+00
       1157 27 May 2025 08:41:15    100.832    11.8658  32.667648     1.9312 5.3133e-02    263.975     93.126     99.890    28.0123    21.1946    1489.68 0.0000e+00
       1158 27 May 2025 08:41:15    100.950    11.8669  32.665821     1.9312 5.3110e-02    263.729     93.038    100.006    28.0097    21.1924    1489.68 0.0000e+00
       1159 27 May 2025 08:41:15    101.066    11.8661  32.662659     1.9713 5.3110e-02    263.623     93.001    100.122    28.0073    21.1907    1489.68 0.0000e+00
       1160 27 May 2025 08:41:15    101.183    11.8636  32.659451     1.9484 5.3168e-02    263.409     92.924    100.237    28.0061    21.1902    1489.67 0.0000e+00
       1161 27 May 2025 08:41:15    101.299    11.8603  32.657043     1.8797 5.3087e-02    263.601     92.990    100.353    28.0062    21.1909    1489.66 0.0000e+00
       1162 27 May 2025 08:41:17    101.416    11.8571  32.655022     1.8988 5.3075e-02    263.495     92.952    100.468    28.0067    21.1918    1489.65 0.0000e+00
       1163 27 May 2025 08:41:17    101.534    11.8543  32.652275     1.8969 5.3145e-02    263.523     92.960    100.585    28.0062    21.1919    1489.64 0.0000e+00
       1164 27 May 2025 08:41:17    101.651    11.8515  32.648491     1.8950 5.3064e-02    263.547     92.969    100.701    28.0046    21.1911    1489.63 0.0000e+00
       1165 27 May 2025 08:41:17    101.768    11.8482  32.644295     2.0209 5.3098e-02    263.449     92.935    100.818    28.0030    21.1905    1489.62 0.0000e+00
       1166 27 May 2025 08:41:17    101.885    11.8444  32.640469     2.0151 5.3156e-02    263.300     92.883    100.933    28.0022    21.1906    1489.61 0.0000e+00
       1167 27 May 2025 08:41:18    102.001    11.8405  32.637405     2.0171 5.3156e-02    263.467     92.944    101.048    28.0022    21.1912    1489.60 0.0000e+00
       1168 27 May 2025 08:41:18    102.117    11.8369  32.635223     1.8397 5.3052e-02    263.355     92.905    101.162    28.0028    21.1923    1489.59 0.0000e+00
       1169 27 May 2025 08:41:18    102.233    11.8341  32.633923     1.8301 5.3133e-02    263.299     92.884    101.277    28.0037    21.1935    1489.58 0.0000e+00
       1170 27 May 2025 08:41:18    102.350    11.8320  32.633419     2.0247 5.3075e-02    263.530     92.964    101.394    28.0047    21.1947    1489.58 0.0000e+00
       1171 27 May 2025 08:41:18    102.468    11.8306  32.633450     2.0228 5.3168e-02    263.520     92.960    101.511    28.0057    21.1957    1489.57 0.0000e+00
       1172 27 May 2025 08:41:19    102.586    11.8299  32.633663     1.9312 5.3098e-02    263.663     93.011    101.627    28.0064    21.1963    1489.57 0.0000e+00
       1173 27 May 2025 08:41:19    102.703    11.8297  32.633808     1.9274 5.3087e-02    263.623     92.997    101.743    28.0066    21.1966    1489.58 0.0000e+00
       1174 27 May 2025 08:41:19    102.818    11.8297  32.633793     1.8988 5.3168e-02    263.718     93.030    101.857    28.0066    21.1966    1489.58 0.0000e+00
       1175 27 May 2025 08:41:19    102.932    11.8296  32.633633     1.8969 5.3029e-02    263.649     93.005    101.970    28.0064    21.1964    1489.58 0.0000e+00
       1176 27 May 2025 08:41:19    103.046    11.8295  32.633373     1.8988 5.3145e-02    263.457     92.935    102.083    28.0062    21.1963    1489.58 0.0000e+00
       1177 27 May 2025 08:41:19    103.160    11.8294  32.633015     1.9045 5.3098e-02    263.528     92.959    102.196    28.0060    21.1961    1489.58 0.0000e+00
       1178 27 May 2025 08:41:21    103.276    11.8291  32.632534     1.8263 5.3145e-02    263.477     92.940    102.310    28.0057    21.1959    1489.58 0.0000e+00
       1179 27 May 2025 08:41:21    103.392    11.8288  32.632103     1.8320 5.2994e-02    263.430     92.923    102.426    28.0054    21.1958    1489.58 0.0000e+00
       1180 27 May 2025 08:41:21    103.509    11.8285  32.631905     1.8454 5.3133e-02    263.254     92.861    102.541    28.0055    21.1959    1489.58 0.0000e+00
       1181 27 May 2025 08:41:21    103.625    11.8282  32.631973     1.8339 5.3110e-02    263.167     92.830    102.656    28.0057    21.1961    1489.58 0.0000e+00
       1182 27 May 2025 08:41:21    103.740    11.8280  32.632233     2.0361 5.3110e-02    263.099     92.806    102.770    28.0060    21.1964    1489.59 0.0000e+00
       1183 27 May 2025 08:41:22    103.854    11.8280  32.632530     2.0514 5.3098e-02    263.233     92.853    102.883    28.0063    21.1966    1489.59 0.0000e+00
       1184 27 May 2025 08:41:22    103.966    11.8282  32.632809     1.8645 5.3156e-02    263.369     92.902    102.994    28.0064    21.1967    1489.59 0.0000e+00
       1185 27 May 2025 08:41:22    104.079    11.8283  32.633018     1.8721 5.3098e-02    263.163     92.830    103.106    28.0064    21.1967    1489.59 0.0000e+00
       1186 27 May 2025 08:41:22    104.192    11.8285  32.632935     2.0151 5.3052e-02    263.152     92.827    103.218    28.0062    21.1965    1489.60 0.0000e+00
       1187 27 May 2025 08:41:22    104.307    11.8285  32.632580     2.0018 5.3098e-02    263.157     92.828    103.332    28.0058    21.1962    1489.60 0.0000e+00
       1188 27 May 2025 08:41:23    104.422    11.8283  32.632298     1.9217 5.3087e-02    263.052     92.791    103.445    28.0056    21.1961    1489.60 0.0000e+00
       1189 27 May 2025 08:41:23    104.537    11.8281  32.632191     1.9369 5.3075e-02    263.125     92.817    103.559    28.0057    21.1961    1489.60 0.0000e+00
       1190 27 May 2025 08:41:23    104.652    11.8279  32.632069     1.8816 5.3145e-02    263.337     92.891    103.673    28.0057    21.1962    1489.60 0.0000e+00
       1191 27 May 2025 08:41:23    104.766    11.8277  32.631794     1.8282 5.3133e-02    263.303     92.879    103.786    28.0055    21.1961    1489.60 0.0000e+00
       1192 27 May 2025 08:41:23    104.879    11.8275  32.631367     1.8339 5.3064e-02    263.464     92.935    103.899    28.0052    21.1959    1489.60 0.0000e+00
       1193 27 May 2025 08:41:23    104.992    11.8272  32.630882     2.0285 5.3075e-02    263.588     92.979    104.010    28.0049    21.1957    1489.60 0.0000e+00
       1194 27 May 2025 08:41:25    105.105    11.8269  32.630436     2.0151 5.3098e-02    263.638     92.996    104.122    28.0047    21.1956    1489.60 0.0000e+00
       1195 27 May 2025 08:41:25    105.217    11.8265  32.630104     1.9026 5.3087e-02    263.908     93.091    104.233    28.0046    21.1956    1489.60 0.0000e+00
       1196 27 May 2025 08:41:25    105.330    11.8261  32.629925     1.9102 5.3098e-02    263.802     93.053    104.345    28.0047    21.1958    1489.60 0.0000e+00
       1197 27 May 2025 08:41:25    105.442    11.8258  32.629848     1.8015 5.3133e-02    263.762     93.039    104.456    28.0048    21.1959    1489.60 0.0000e+00
       1198 27 May 2025 08:41:25    105.555    11.8256  32.629799     1.8092 5.3098e-02    263.744     93.033    104.567    28.0049    21.1960    1489.61 0.0000e+00
       1199 27 May 2025 08:41:26    105.668    11.8255  32.629791     1.8282 5.3110e-02    263.614     92.988    104.679    28.0049    21.1960    1489.61 0.0000e+00
       1200 27 May 2025 08:41:26    105.780    11.8255  32.629894     1.8320 5.3098e-02    263.642     92.998    104.791    28.0050    21.1961    1489.61 0.0000e+00
       1201 27 May 2025 08:41:26    105.893    11.8255  32.630135     1.8740 5.3133e-02    263.571     92.973    104.902    28.0052    21.1962    1489.61 0.0000e+00
       1202 27 May 2025 08:41:26    106.005    11.8255  32.630402     1.8797 5.3110e-02    263.481     92.942    105.014    28.0053    21.1964    1489.61 0.0000e+00
       1203 27 May 2025 08:41:26    106.117    11.8257  32.630569     1.8759 5.3064e-02    263.226     92.851    105.124    28.0054    21.1964    1489.62 0.0000e+00
       1204 27 May 2025 08:41:27    106.228    11.8258  32.630611     1.8626 5.3098e-02    263.287     92.873    105.235    28.0053    21.1963    1489.62 0.0000e+00
       1205 27 May 2025 08:41:27    106.340    11.8259  32.630600     1.8320 5.3110e-02    263.187     92.837    105.345    28.0052    21.1962    1489.62 0.0000e+00
       1206 27 May 2025 08:41:27    106.451    11.8259  32.630554     1.8263 5.3087e-02    263.258     92.862    105.455    28.0051    21.1961    1489.62 0.0000e+00
       1207 27 May 2025 08:41:27    106.563    11.8258  32.630432     1.8244 5.3098e-02    263.411     92.916    105.566    28.0049    21.1960    1489.62 0.0000e+00
       1208 27 May 2025 08:41:27    106.675    11.8258  32.630268     1.8416 5.3133e-02    263.342     92.892    105.677    28.0048    21.1959    1489.62 0.0000e+00
       1209 27 May 2025 08:41:29    106.787    11.8257  32.630142     1.8359 5.3110e-02    263.304     92.878    105.788    28.0047    21.1959    1489.63 0.0000e+00
       1210 27 May 2025 08:41:29    106.900    11.8256  32.630077     1.8397 5.3180e-02    263.496     92.947    105.900    28.0047    21.1959    1489.63 0.0000e+00
       1211 27 May 2025 08:41:29    107.012    11.8255  32.630039     1.9808 5.3006e-02    263.458     92.933    106.011    28.0047    21.1959    1489.63 0.0000e+00
       1212 27 May 2025 08:41:29    107.124    11.8254  32.629993     1.9961 5.3064e-02    263.486     92.943    106.122    28.0047    21.1959    1489.63 0.0000e+00
       1213 27 May 2025 08:41:29    107.237    11.8253  32.629959     1.9293 5.3040e-02    263.590     92.980    106.234    28.0046    21.1959    1489.63 0.0000e+00
       1214 27 May 2025 08:41:29    107.351    11.8253  32.629978     1.9274 5.3168e-02    263.724     93.028    106.346    28.0047    21.1959    1489.63 0.0000e+00
       1215 27 May 2025 08:41:30    107.465    11.8252  32.630116     1.9160 5.3133e-02    263.742     93.035    106.459    28.0048    21.1960    1489.64 0.0000e+00
       1216 27 May 2025 08:41:30    107.577    11.8252  32.630367     1.8893 5.3098e-02    263.829     93.066    106.571    28.0050    21.1962    1489.64 0.0000e+00
       1217 27 May 2025 08:41:30    107.689    11.8253  32.630611     1.9026 5.3180e-02    263.752     93.040    106.681    28.0051    21.1963    1489.64 0.0000e+00
       1218 27 May 2025 08:41:30    107.800    11.8253  32.630753     1.9312 5.3180e-02    263.654     93.006    106.791    28.0052    21.1963    1489.64 0.0000e+00
       1219 27 May 2025 08:41:30    107.910    11.8254  32.630802     1.9179 5.3052e-02    263.619     92.994    106.900    28.0051    21.1963    1489.64 0.0000e+00
       1220 27 May 2025 08:41:31    108.021    11.8254  32.630814     1.7596 5.3087e-02    263.335     92.893    107.010    28.0051    21.1962    1489.65 0.0000e+00
       1221 27 May 2025 08:41:31    108.133    11.8254  32.630810     1.7767 5.3075e-02    263.258     92.865    107.121    28.0050    21.1962    1489.65 0.0000e+00
       1222 27 May 2025 08:41:31    108.245    11.8254  32.630787     1.9350 5.3110e-02    263.028     92.784    107.232    28.0050    21.1962    1489.65 0.0000e+00
