       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
       2975 28 May 2025 09:36:41    110.030    11.8065  32.607618     1.3489 5.3108e-02    258.441     91.130    109.000    27.9965    21.1929    1489.60 0.0000e+00
       2984 28 May 2025 09:36:43    109.020    11.8079  32.607592     1.4258 5.3086e-02    258.754     91.243    108.000    27.9959    21.1922    1489.59 0.0000e+00
       2993 28 May 2025 09:36:45    108.011    11.8119  32.607390     1.3515 5.3101e-02    259.100     91.366    107.000    27.9930    21.1892    1489.58 0.0000e+00
       3002 28 May 2025 09:36:47    107.001    11.8137  32.606738     1.4068 5.3109e-02    259.314     91.442    106.000    27.9914    21.1877    1489.57 0.0000e+00
       3011 28 May 2025 09:36:50    105.991    11.8143  32.606535     1.3808 5.3057e-02    259.309     91.439    105.000    27.9911    21.1873    1489.56 0.0000e+00
       3021 28 May 2025 09:36:52    104.982    11.8146  32.605963     1.3926 5.3120e-02    258.770     91.248    104.000    27.9907    21.1869    1489.54 0.0000e+00
       3030 28 May 2025 09:36:54    103.972    11.8143  32.604639     1.4077 5.3087e-02    258.907     91.296    103.000    27.9901    21.1865    1489.52 0.0000e+00
       3039 28 May 2025 09:36:56    102.962    11.8138  32.603370     1.3644 5.3103e-02    259.092     91.362    102.000    27.9896    21.1861    1489.50 0.0000e+00
       3047 28 May 2025 09:36:59    101.953    11.8138  32.602572     1.3605 5.3098e-02    258.975     91.321    101.000    27.9892    21.1859    1489.49 0.0000e+00
       3056 28 May 2025 09:37:01    100.943    11.8144  32.601661     1.3046 5.3081e-02    259.203     91.403    100.000    27.9882    21.1850    1489.47 0.0000e+00
       3065 28 May 2025 09:37:03     99.933    11.8151  32.600905     1.3308 5.3100e-02    259.569     91.535     99.000    27.9873    21.1841    1489.46 0.0000e+00
       3074 28 May 2025 09:37:05     98.924    11.8162  32.600510     1.4262 5.3098e-02    260.241     91.773     98.000    27.9865    21.1832    1489.44 0.0000e+00
       3083 28 May 2025 09:37:07     97.914    11.8177  32.600637     1.3789 5.3092e-02    260.745     91.951     97.000    27.9859    21.1825    1489.43 0.0000e+00
       3091 28 May 2025 09:37:10     96.904    11.8184  32.600344     1.4008 5.3109e-02    260.555     91.881     96.000    27.9854    21.1820    1489.41 0.0000e+00
       3100 28 May 2025 09:37:12     95.895    11.8185  32.599385     1.4295 5.3105e-02    260.465     91.842     95.000    27.9848    21.1815    1489.40 0.0000e+00
       3109 28 May 2025 09:37:14     94.885    11.8177  32.596525     1.4207 5.3110e-02    260.230     91.752     94.000    27.9831    21.1802    1489.38 0.0000e+00
       3117 28 May 2025 09:37:16     93.875    11.8150  32.592050     1.3628 5.3113e-02    260.108     91.706     93.000    27.9812    21.1793    1489.35 0.0000e+00
       3126 28 May 2025 09:37:18     92.866    11.8116  32.587246     1.3671 5.3097e-02    260.351     91.791     92.000    27.9796    21.1786    1489.32 0.0000e+00
       3135 28 May 2025 09:37:20     91.856    11.8098  32.585134     1.3870 5.3106e-02    260.556     91.866     91.000    27.9793    21.1786    1489.29 0.0000e+00
       3143 28 May 2025 09:37:23     90.847    11.8098  32.584865     1.4675 5.3067e-02    260.541     91.858     90.000    27.9794    21.1787    1489.28 0.0000e+00
       3152 28 May 2025 09:37:25     89.837    11.8108  32.585036     1.4324 5.3083e-02    260.746     91.924     89.000    27.9791    21.1783    1489.27 0.0000e+00
       3160 28 May 2025 09:37:27     88.827    11.8107  32.581668     1.3758 5.3112e-02    260.595     91.868     88.000    27.9764    21.1762    1489.24 0.0000e+00
       3169 28 May 2025 09:37:29     87.817    11.8088  32.576233     1.3655 5.3094e-02    260.823     91.947     87.000    27.9731    21.1739    1489.22 0.0000e+00
       3177 28 May 2025 09:37:31     86.808    11.8072  32.573285     1.3278 5.3102e-02    261.024     92.018     86.000    27.9718    21.1731    1489.19 0.0000e+00
       3186 28 May 2025 09:37:33     85.798    11.8068  32.571185     1.3263 5.3100e-02    261.452     92.173     85.000    27.9704    21.1721    1489.17 0.0000e+00
       3194 28 May 2025 09:37:35     84.789    11.8070  32.570263     1.3914 5.3093e-02    261.410     92.171     84.000    27.9698    21.1717    1489.16 0.0000e+00
       3203 28 May 2025 09:37:38     83.779    11.8090  32.571613     1.4328 5.3089e-02    261.694     92.284     83.000    27.9700    21.1714    1489.15 0.0000e+00
       3211 28 May 2025 09:37:40     82.770    11.8150  32.576901     1.4095 5.3094e-02    261.865     92.345     82.000    27.9708    21.1710    1489.15 0.0000e+00
       3220 28 May 2025 09:37:42     81.760    11.8221  32.580830     1.4027 5.3088e-02    262.213     92.465     81.000    27.9697    21.1688    1489.16 0.0000e+00
       3229 28 May 2025 09:37:44     80.751    11.8238  32.578934     1.4645 5.3103e-02    262.371     92.518     80.000    27.9669    21.1664    1489.15 0.0000e+00
       3238 28 May 2025 09:37:46     79.741    11.8229  32.575814     1.4887 5.3117e-02    262.259     92.476     79.000    27.9649    21.1650    1489.12 0.0000e+00
       3246 28 May 2025 09:37:48     78.732    11.8217  32.573388     1.4829 5.3093e-02    262.338     92.502     78.000    27.9639    21.1644    1489.10 0.0000e+00
       3255 28 May 2025 09:37:50     77.722    11.8211  32.570575     1.4587 5.3137e-02    262.650     92.609     77.000    27.9620    21.1630    1489.08 0.0000e+00
       3263 28 May 2025 09:37:52     76.712    11.8209  32.566824     1.4360 5.3093e-02    262.881     92.687     76.000    27.9590    21.1607    1489.06 0.0000e+00
       3271 28 May 2025 09:37:55     75.702    11.8201  32.563636     1.4559 5.3115e-02    262.523     92.556     75.000    27.9569    21.1591    1489.04 0.0000e+00
       3280 28 May 2025 09:37:57     74.693    11.8189  32.560489     1.4030 5.3067e-02    262.449     92.524     74.000    27.9552    21.1580    1489.02 0.0000e+00
       3288 28 May 2025 09:37:59     73.684    11.8176  32.556212     1.4505 5.3097e-02    262.453     92.524     73.000    27.9525    21.1562    1488.99 0.0000e+00
       3296 28 May 2025 09:38:01     72.674    11.8161  32.550282     1.4766 5.3102e-02    262.410     92.507     72.000    27.9484    21.1532    1488.96 0.0000e+00
       3304 28 May 2025 09:38:03     71.664    11.8152  32.547469     1.4306 5.3086e-02    262.676     92.590     71.000    27.9468    21.1521    1488.94 0.0000e+00
       3312 28 May 2025 09:38:05     70.655    11.8144  32.545304     1.4097 5.3095e-02    261.957     92.323     70.000    27.9457    21.1513    1488.92 0.0000e+00
       3320 28 May 2025 09:38:07     69.645    11.8117  32.538152     1.3360 5.3102e-02    261.694     92.217     69.000    27.9412    21.1483    1488.89 0.0000e+00
       3328 28 May 2025 09:38:09     68.636    11.8072  32.527196     1.3542 5.3118e-02    262.038     92.328     68.000    27.9346    21.1440    1488.85 0.0000e+00
       3336 28 May 2025 09:38:11     67.626    11.8018  32.515201     1.4504 5.3095e-02    261.825     92.234     67.000    27.9276    21.1395    1488.81 0.0000e+00
       3345 28 May 2025 09:38:13     66.617    11.7978  32.507422     1.3869 5.3050e-02    261.041     91.947     66.000    27.9235    21.1370    1488.77 0.0000e+00
       3353 28 May 2025 09:38:15     65.607    11.7904  32.495033     1.3918 5.3104e-02    260.577     91.758     65.000    27.9177    21.1338    1488.72 0.0000e+00
       3361 28 May 2025 09:38:17     64.598    11.7845  32.487042     1.3311 5.3107e-02    259.896     91.493     64.000    27.9149    21.1326    1488.68 0.0000e+00
       3369 28 May 2025 09:38:19     63.588    11.7755  32.473796     1.2733 5.3078e-02    259.365     91.296     63.000    27.9094    21.1299    1488.62 0.0000e+00
       3377 28 May 2025 09:38:21     62.579    11.7634  32.459290     1.2156 5.3123e-02    259.142     91.201     62.000    27.9050    21.1286    1488.56 0.0000e+00
       3385 28 May 2025 09:38:23     61.569    11.7576  32.451450     1.2233 5.3086e-02    258.524     90.965     61.000    27.9023    21.1274    1488.52 0.0000e+00
       3393 28 May 2025 09:38:25     60.560    11.7515  32.441661     1.2365 5.3095e-02    258.010     90.758     60.000    27.8979    21.1251    1488.48 0.0000e+00
       3401 28 May 2025 09:38:27     59.551    11.7439  32.430444     1.1913 5.3076e-02    257.111     90.433     59.000    27.8933    21.1228    1488.43 0.0000e+00
       3409 28 May 2025 09:38:29     58.541    11.7339  32.414875     1.1873 5.3067e-02    257.041     90.407     58.000    27.8863    21.1191    1488.37 0.0000e+00
       3417 28 May 2025 09:38:31     57.531    11.7267  32.405885     1.1757 5.3078e-02    257.056     90.412     57.000    27.8836    21.1182    1488.32 0.0000e+00
       3424 28 May 2025 09:38:33     56.522    11.7259  32.403227     1.1347 5.3097e-02    257.133     90.438     56.000    27.8819    21.1171    1488.30 0.0000e+00
       3432 28 May 2025 09:38:35     55.513    11.7264  32.401458     1.1575 5.3118e-02    257.148     90.441     55.000    27.8803    21.1157    1488.29 0.0000e+00
       3440 28 May 2025 09:38:37     54.503    11.7264  32.399399     1.2013 5.3112e-02    257.216     90.464     54.000    27.8787    21.1144    1488.27 0.0000e+00
       3449 28 May 2025 09:38:39     53.494    11.7259  32.395688     1.2305 5.3085e-02    256.880     90.345     53.000    27.8759    21.1123    1488.25 0.0000e+00
       3457 28 May 2025 09:38:41     52.484    11.7263  32.392585     1.2168 5.3101e-02    256.891     90.348     52.000    27.8730    21.1100    1488.23 0.0000e+00
       3465 28 May 2025 09:38:43     51.475    11.7270  32.389066     1.1691 5.3073e-02    256.904     90.345     51.000    27.8695    21.1071    1488.21 0.0000e+00
       3473 28 May 2025 09:38:45     50.465    11.7278  32.385099     1.1499 5.3117e-02    257.022     90.385     50.000    27.8655    21.1039    1488.19 0.0000e+00
       3481 28 May 2025 09:38:47     49.456    11.7263  32.379263     1.1394 5.3114e-02    256.989     90.390     49.000    27.8614    21.1009    1488.16 0.0000e+00
       3488 28 May 2025 09:38:49     48.447    11.7248  32.374467     1.1520 5.3125e-02    257.706     90.640     48.000    27.8583    21.0988    1488.14 0.0000e+00
       3496 28 May 2025 09:38:51     47.437    11.7323  32.375641     1.0742 5.3088e-02    257.703     90.630     47.000    27.8542    21.0943    1488.14 0.0000e+00
       3503 28 May 2025 09:38:53     46.427    11.7368  32.370856     1.0932 5.3108e-02    257.583     90.565     46.000    27.8467    21.0876    1488.13 0.0000e+00
       3511 28 May 2025 09:38:55     45.418    11.7349  32.361685     1.0850 5.3099e-02    257.033     90.338     45.000    27.8397    21.0825    1488.10 0.0000e+00
       3519 28 May 2025 09:38:57     44.409    11.7284  32.346981     1.1108 5.3115e-02    255.720     89.844     44.000    27.8310    21.0769    1488.05 0.0000e+00
       3527 28 May 2025 09:38:58     43.399    11.7157  32.326411     1.0914 5.3107e-02    254.878     89.500     43.000    27.8212    21.0715    1487.98 0.0000e+00
       3535 28 May 2025 09:39:01     42.390    11.6987  32.305315     1.0925 5.3095e-02    254.212     89.208     42.000    27.8142    21.0690    1487.89 0.0000e+00
       3543 28 May 2025 09:39:02     41.381    11.6799  32.278163     1.0594 5.3072e-02    253.476     88.922     41.000    27.8027    21.0633    1487.80 0.0000e+00
       3550 28 May 2025 09:39:04     40.371    11.6557  32.243938     1.0925 5.3090e-02    253.449     88.887     40.000    27.7886    21.0565    1487.68 0.0000e+00
       3558 28 May 2025 09:39:06     39.362    11.6384  32.219030     1.0439 5.3126e-02    253.151     88.700     39.000    27.7782    21.0514    1487.59 0.0000e+00
       3566 28 May 2025 09:39:08     38.352    11.6308  32.197753     0.9884 5.3068e-02    252.991     88.578     38.000    27.7639    21.0417    1487.53 0.0000e+00
       3573 28 May 2025 09:39:10     37.343    11.6073  32.151398     1.0146 5.3104e-02    253.130     88.596     37.000    27.7376    21.0253    1487.40 0.0000e+00
       3581 28 May 2025 09:39:12     36.334    11.5714  32.104730     1.0585 5.3110e-02    253.387     88.666     36.000    27.7202    21.0180    1487.23 0.0000e+00
       3589 28 May 2025 09:39:14     35.325    11.5516  32.079627     1.0480 5.3076e-02    253.375     88.641     35.000    27.7114    21.0145    1487.14 0.0000e+00
       3596 28 May 2025 09:39:16     34.315    11.5443  32.062409     1.0191 5.3085e-02    253.446     88.643     34.000    27.7008    21.0075    1487.08 0.0000e+00
       3604 28 May 2025 09:39:18     33.306    11.5354  32.045266     1.0918 5.3094e-02    253.325     88.575     33.000    27.6914    21.0017    1487.02 0.0000e+00
       3612 28 May 2025 09:39:19     32.297    11.5262  32.029650     1.1018 5.3126e-02    252.721     88.311     32.000    27.6837    20.9973    1486.96 0.0000e+00
       3620 28 May 2025 09:39:22     31.287    11.5143  32.011420     1.0852 5.3099e-02    252.527     88.151     31.000    27.6755    20.9930    1486.90 0.0000e+00
       3628 28 May 2025 09:39:24     30.278    11.4940  31.980318     1.0636 5.3092e-02    251.641     87.745     30.000    27.6612    20.9854    1486.79 0.0000e+00
       3636 28 May 2025 09:39:26     29.269    11.4583  31.929845     1.1404 5.3084e-02    250.752     87.346     29.000    27.6400    20.9750    1486.62 0.0000e+00
       3643 28 May 2025 09:39:28     28.259    11.4123  31.873337     1.1086 5.3101e-02    250.887     87.305     28.000    27.6205    20.9677    1486.42 0.0000e+00
       3651 28 May 2025 09:39:29     27.250    11.3730  31.823582     1.1618 5.3075e-02    250.674     87.142     27.000    27.6025    20.9604    1486.24 0.0000e+00
       3659 28 May 2025 09:39:31     26.241    11.3324  31.770114     1.2594 5.3088e-02    250.618     87.017     26.000    27.5819    20.9513    1486.06 0.0000e+00
       3666 28 May 2025 09:39:33     25.231    11.2940  31.719154     1.2265 5.3093e-02    250.869     86.971     25.000    27.5619    20.9422    1485.88 0.0000e+00
       3673 28 May 2025 09:39:35     24.222    11.2496  31.659861     1.3068 5.3084e-02    250.709     86.766     24.000    27.5384    20.9315    1485.68 0.0000e+00
       3681 28 May 2025 09:39:37     23.213    11.1929  31.583820     1.3440 5.3061e-02    250.436     86.516     23.000    27.5079    20.9173    1485.42 0.0000e+00
       3688 28 May 2025 09:39:39     22.203    11.1279  31.498491     1.4767 5.3082e-02    250.819     86.476     22.000    27.4745    20.9022    1485.14 0.0000e+00
       3696 28 May 2025 09:39:40     21.194    11.0538  31.407536     1.6710 5.3106e-02    251.472     86.457     21.000    27.4424    20.8896    1484.82 0.0000e+00
       3703 28 May 2025 09:39:43     20.185    10.9724  31.309929     1.8640 5.3111e-02    251.317     86.166     20.000    27.4090    20.8771    1484.47 0.0000e+00
       3711 28 May 2025 09:39:44     19.175    10.8709  31.180287     2.1296 5.9257e-02    250.141     85.629     19.000    27.3595    20.8553    1484.03 0.0000e+00
       3718 28 May 2025 09:39:46     18.166    10.7584  31.044719     2.9812 7.1541e-02    248.403     85.067     18.000    27.3122    20.8368    1483.55 0.0000e+00
       3726 28 May 2025 09:39:48     17.157    10.6672  30.945025     3.8135 9.3716e-02    246.778     84.631     17.000    27.2835    20.8293    1483.17 0.0000e+00
       3733 28 May 2025 09:39:50     16.148    10.6509  30.935286     3.5670 1.3279e-01    245.437     84.388     16.000    27.2866    20.8344    1483.10 0.0000e+00
       3741 28 May 2025 09:39:52     15.138    10.6935  30.976451     3.1731 1.8107e-01    243.754     84.029     15.000    27.2952    20.8342    1483.25 0.0000e+00
       3748 28 May 2025 09:39:54     14.129    10.7961  31.050934     2.9580 2.4456e-01    241.614     83.498     14.000    27.2917    20.8148    1483.59 0.0000e+00
       3756 28 May 2025 09:39:56     13.120    10.9344  31.121574     3.3817 3.4559e-01    242.836     84.095     13.000    27.2577    20.7657    1484.03 0.0000e+00
       3763 28 May 2025 09:39:58     12.111    11.0503  31.201588     3.4404 4.8427e-01    243.486     84.289     12.000    27.2495    20.7402    1484.42 0.0000e+00
       3771 28 May 2025 09:40:00     11.101    11.1671  31.280920     3.1679 6.9997e-01    237.752     82.407     11.000    27.2400    20.7134    1484.81 0.0000e+00
       3779 28 May 2025 09:40:02     10.092    11.1965  31.267489     3.3492 1.0052e+00    240.731     83.711     10.000    27.2057    20.6819    1484.86 0.0000e+00
       3787 28 May 2025 09:40:04      9.083    11.2221  31.296645     3.3722 1.4477e+00    251.716     87.683      9.000    27.2152    20.6850    1484.94 0.0000e+00
       3795 28 May 2025 09:40:05      8.074    11.3549  31.394562     2.8130 2.1101e+00    256.684     89.409      8.000    27.2118    20.6599    1485.40 0.0000e+00
       3803 28 May 2025 09:40:08      7.064    11.4884  31.388856     2.5067 3.1707e+00    257.490     89.702      7.000    27.1088    20.5575    1485.73 0.0000e+00
       3811 28 May 2025 09:40:09      6.055    11.5745  31.217939     2.8573 4.7674e+00    262.253     91.364      6.000    26.8836    20.3683    1485.75 0.0000e+00
       3819 28 May 2025 09:40:12      5.046    11.6683  30.937216     2.8969 7.4649e+00    270.978     94.018      5.000    26.5500    20.0937    1485.66 0.0000e+00
       3827 28 May 2025 09:40:13      4.037    11.8443  30.466612     2.5911 1.2486e+01    279.641     96.086      4.000    25.9819    19.6236    1485.59 0.0000e+00
       3837 28 May 2025 09:40:16      3.028    12.0990  28.964179     3.7826 2.3248e+01    290.344     98.314      3.000    24.4088    18.3628    1484.60 0.0000e+00
       3848 28 May 2025 09:40:19      2.018    12.3406  25.638828     4.7445 4.9707e+01    309.161    103.117      2.000    21.2153    15.8546    1481.65 0.0000e+00
       3860 28 May 2025 09:40:22      1.009    12.7836  21.431264     6.1808 1.5498e+02    306.857     99.667      1.000    17.2300    12.7074    1478.48 0.0000e+00
