       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
       1209 28 May 2025 09:29:19      0.796    12.7295  16.558401     4.8095 5.4405e+02    318.437    104.249      0.789    13.0223     9.4739    1473.32 0.0000e+00
       1210 28 May 2025 09:29:19      0.796    12.7295  16.565866     4.9144 1.2246e+03    318.315    104.211      0.789    13.0287     9.4788    1473.33 0.0000e+00
       1211 28 May 2025 09:29:20      0.796    12.7295  16.573097     4.9086 8.2043e+02    318.302    104.214      0.789    13.0349     9.4836    1473.34 0.0000e+00
       1212 28 May 2025 09:29:20      0.796    12.7295  16.578072     4.8152 5.0358e+02    318.153    104.169      0.789    13.0392     9.4869    1473.34 0.0000e+00
       1213 28 May 2025 09:29:20      0.796    12.7295  16.580629     4.8114 7.8075e+02    317.977    104.103      0.789    13.0414     9.4885    1473.35 0.0000e+00
       1214 28 May 2025 09:29:20      0.796    12.7295  16.581961     4.9163 1.2192e+03    317.939    104.093      0.789    13.0425     9.4894    1473.35 0.0000e+00
       1215 28 May 2025 09:29:20      0.796    12.7294  16.583328     4.9029 3.9917e+02    317.981    104.106      0.789    13.0437     9.4903    1473.35 0.0000e+00
       1216 28 May 2025 09:29:21      0.796    12.7294  16.583658     4.6702 7.1748e+02    318.019    104.120      0.789    13.0440     9.4906    1473.35 0.0000e+00
       1217 28 May 2025 09:29:21      0.796    12.7293  16.580910     4.6492 6.1995e+02    317.972    104.112      0.789    13.0416     9.4888    1473.35 0.0000e+00
       1218 28 May 2025 09:29:21      0.796    12.7293  16.575796     4.6817 3.5091e+02    317.990    104.119      0.789    13.0373     9.4854    1473.34 0.0000e+00
       1219 28 May 2025 09:29:21      0.796    12.7294  16.570303     4.6950 9.1329e+02    318.211    104.189      0.789    13.0326     9.4818    1473.34 0.0000e+00
       1220 28 May 2025 09:29:21      0.797    12.7294  16.565437     4.6912 1.1738e+03    318.226    104.193      0.789    13.0284     9.4786    1473.33 0.0000e+00
       1221 28 May 2025 09:29:23      0.797    12.7295  16.561148     4.6607 5.7559e+02    318.408    104.253      0.790    13.0247     9.4757    1473.33 0.0000e+00
       1222 28 May 2025 09:29:23      0.797    12.7295  16.557219     4.6569 1.1921e+03    318.363    104.233      0.790    13.0213     9.4731    1473.32 0.0000e+00
       1223 28 May 2025 09:29:23      0.797    12.7295  16.553915     4.8285 6.1860e+02    318.289    104.207      0.790    13.0185     9.4709    1473.32 0.0000e+00
       1224 28 May 2025 09:29:23      0.797    12.7294  16.551542     4.8056 1.1039e+03    318.131    104.156      0.790    13.0165     9.4694    1473.32 0.0000e+00
       1225 28 May 2025 09:29:23      0.797    12.7292  16.550308     4.9392 6.0696e+02    318.090    104.144      0.790    13.0155     9.4687    1473.32 0.0000e+00
       1226 28 May 2025 09:29:23      0.797    12.7290  16.550301     4.9620 6.8532e+02    317.990    104.115      0.790    13.0156     9.4688    1473.31 0.0000e+00
       1227 28 May 2025 09:29:24      0.798    12.7288  16.551516     4.8495 9.7003e+02    317.927    104.092      0.790    13.0167     9.4696    1473.32 0.0000e+00
       1228 28 May 2025 09:29:24      0.798    12.7287  16.554031     4.8552 2.5424e+03    318.178    104.179      0.790    13.0189     9.4714    1473.32 0.0000e+00
       1229 28 May 2025 09:29:24      0.798    12.7286  16.557192     4.7847 7.4283e+02    318.087    104.149      0.791    13.0216     9.4735    1473.32 0.0000e+00
       1230 28 May 2025 09:29:24      0.798    12.7286  16.559212     4.7923 9.3000e+02    318.309    104.215      0.791    13.0234     9.4748    1473.32 0.0000e+00
       1231 28 May 2025 09:29:24      0.798    12.7286  16.559717     4.8800 5.6303e+02    318.371    104.241      0.791    13.0238     9.4752    1473.32 0.0000e+00
       1232 28 May 2025 09:29:25      0.798    12.7286  16.560196     4.8781 7.0829e+02    318.515    104.295      0.791    13.0242     9.4755    1473.32 0.0000e+00
       1233 28 May 2025 09:29:25      0.798    12.7286  16.561462     4.7694 1.1960e+03    318.624    104.330      0.791    13.0253     9.4763    1473.32 0.0000e+00
       1234 28 May 2025 09:29:25      0.798    12.7286  16.563663     4.7618 6.8158e+02    318.386    104.251      0.791    13.0271     9.4777    1473.33 0.0000e+00
       1235 28 May 2025 09:29:25      0.798    12.7287  16.566168     4.7561 4.0425e+02    318.388    104.243      0.791    13.0293     9.4794    1473.33 0.0000e+00
       1236 28 May 2025 09:29:25      0.798    12.7287  16.567554     4.7599 1.2670e+03    318.206    104.188      0.791    13.0304     9.4802    1473.33 0.0000e+00
       1237 28 May 2025 09:29:27      0.798    12.7288  16.567465     4.8610 8.5631e+02    318.252    104.207      0.791    13.0303     9.4802    1473.33 0.0000e+00
       1238 28 May 2025 09:29:27      0.798    12.7288  16.566612     4.8400 1.2289e+03    318.016    104.134      0.791    13.0296     9.4796    1473.33 0.0000e+00
       1239 28 May 2025 09:29:27      0.798    12.7288  16.565311     4.7274 6.8010e+02    318.156    104.174      0.791    13.0285     9.4787    1473.33 0.0000e+00
       1240 28 May 2025 09:29:27      0.798    12.7288  16.563719     4.7255 9.0357e+02    317.997    104.118      0.790    13.0271     9.4777    1473.33 0.0000e+00
       1241 28 May 2025 09:29:27      0.797    12.7287  16.562647     4.7274 6.3669e+02    318.054    104.147      0.790    13.0262     9.4770    1473.33 0.0000e+00
       1242 28 May 2025 09:29:27      0.797    12.7286  16.562742     4.7313 9.7173e+02    318.156    104.180      0.790    13.0264     9.4771    1473.33 0.0000e+00
       1243 28 May 2025 09:29:28      0.797    12.7285  16.563980     4.8228 4.7828e+02    318.117    104.160      0.790    13.0274     9.4780    1473.33 0.0000e+00
       1244 28 May 2025 09:29:28      0.797    12.7285  16.565731     4.8190 1.1124e+03    318.209    104.187      0.790    13.0290     9.4792    1473.33 0.0000e+00
       1245 28 May 2025 09:29:28      0.797    12.7284  16.567539     4.8133 5.3033e+02    318.164    104.171      0.790    13.0305     9.4804    1473.33 0.0000e+00
       1246 28 May 2025 09:29:28      0.797    12.7283  16.569376     4.6912 1.3857e+03    318.205    104.183      0.790    13.0321     9.4816    1473.33 0.0000e+00
       1247 28 May 2025 09:29:28      0.797    12.7282  16.570715     4.7160 9.0911e+02    318.093    104.147      0.790    13.0333     9.4826    1473.33 0.0000e+00
       1248 28 May 2025 09:29:29      0.798    12.7280  16.571970     4.7732 1.8450e+03    318.230    104.192      0.790    13.0344     9.4834    1473.33 0.0000e+00
       1249 28 May 2025 09:29:29      0.798    12.7279  16.574329     4.7828 1.3103e+03    318.086    104.143      0.791    13.0365     9.4850    1473.34 0.0000e+00
       1250 28 May 2025 09:29:29      0.798    12.7279  16.576912     5.0956 8.4498e+02    318.011    104.119      0.791    13.0387     9.4867    1473.34 0.0000e+00
       1251 28 May 2025 09:29:29      0.798    12.7280  16.577950     5.0860 7.6539e+02    318.169    104.171      0.791    13.0396     9.4874    1473.34 0.0000e+00
       1252 28 May 2025 09:29:29      0.798    12.7281  16.577217     4.9086 1.5639e+03    318.038    104.129      0.791    13.0389     9.4869    1473.34 0.0000e+00
       1253 28 May 2025 09:29:31      0.798    12.7282  16.576220     4.9163 1.9597e+03    318.002    104.117      0.791    13.0380     9.4862    1473.34 0.0000e+00
       1254 28 May 2025 09:29:31      0.798    12.7283  16.576599     5.0307 7.3316e+02    318.034    104.128      0.791    13.0383     9.4864    1473.34 0.0000e+00
       1255 28 May 2025 09:29:31      0.798    12.7283  16.577923     5.0422 9.1090e+02    317.993    104.114      0.791    13.0394     9.4872    1473.34 0.0000e+00
       1256 28 May 2025 09:29:31      0.798    12.7285  16.578508     5.1890 1.2023e+03    317.988    104.112      0.791    13.0399     9.4876    1473.34 0.0000e+00
       1257 28 May 2025 09:29:31      0.798    12.7286  16.577921     5.1833 5.4382e+02    317.725    104.027      0.791    13.0393     9.4871    1473.34 0.0000e+00
       1258 28 May 2025 09:29:32      0.798    12.7287  16.577637     4.9582 1.2874e+03    317.913    104.090      0.791    13.0391     9.4869    1473.34 0.0000e+00
       1259 28 May 2025 09:29:32      0.798    12.7287  16.578106     4.9754 7.6522e+02    317.745    104.034      0.791    13.0395     9.4872    1473.34 0.0000e+00
       1260 28 May 2025 09:29:32      0.799    12.7287  16.577368     4.9582 6.3697e+02    317.718    104.024      0.791    13.0388     9.4867    1473.34 0.0000e+00
       1261 28 May 2025 09:29:32      0.799    12.7287  16.574692     4.9697 4.6398e+02    317.652    104.003      0.791    13.0366     9.4850    1473.34 0.0000e+00
       1262 28 May 2025 09:29:32      0.799    12.7287  16.571421     5.0727 7.8829e+02    317.654    104.003      0.792    13.0337     9.4828    1473.34 0.0000e+00
       1263 28 May 2025 09:29:32      0.799    12.7288  16.568594     5.0784 8.7312e+02    317.715    104.026      0.792    13.0313     9.4809    1473.33 0.0000e+00
       1264 28 May 2025 09:29:33      0.799    12.7288  16.566498     4.8571 1.4089e+03    317.697    104.021      0.792    13.0295     9.4795    1473.33 0.0000e+00
       1265 28 May 2025 09:29:33      0.799    12.7289  16.565157     4.8419 2.2556e+03    317.879    104.080      0.792    13.0283     9.4786    1473.33 0.0000e+00
       1266 28 May 2025 09:29:33      0.799    12.7288  16.564316     4.8915 1.3478e+03    318.106    104.154      0.792    13.0276     9.4781    1473.33 0.0000e+00
       1267 28 May 2025 09:29:33      0.799    12.7288  16.563744     4.8838 6.5146e+02    318.348    104.233      0.792    13.0271     9.4777    1473.33 0.0000e+00
       1268 28 May 2025 09:29:33      0.799    12.7288  16.563465     4.8800 1.2601e+03    318.789    104.378      0.792    13.0269     9.4775    1473.33 0.0000e+00
       1269 28 May 2025 09:29:34      0.799    12.7288  16.563517     5.0002 5.4799e+02    318.520    104.292      0.792    13.0270     9.4776    1473.33 0.0000e+00
       1270 28 May 2025 09:29:34      0.799    12.7288  16.563816     5.0059 6.5789e+02    318.485    104.280      0.792    13.0272     9.4778    1473.33 0.0000e+00
       1271 28 May 2025 09:29:34      0.799    12.7288  16.564156     4.9563 1.1429e+03    318.538    104.296      0.792    13.0275     9.4780    1473.33 0.0000e+00
       1272 28 May 2025 09:29:34      0.800    12.7287  16.564379     4.9373 3.3154e+02    318.681    104.343      0.792    13.0277     9.4782    1473.33 0.0000e+00
       1273 28 May 2025 09:29:34      0.800    12.7287  16.564550     5.0670 1.8998e+03    318.343    104.233      0.792    13.0279     9.4783    1473.33 0.0000e+00
       1274 28 May 2025 09:29:36      0.800    12.7287  16.564821     5.0650 7.1701e+02    318.051    104.139      0.792    13.0281     9.4785    1473.33 0.0000e+00
       1275 28 May 2025 09:29:36      0.800    12.7286  16.565243     5.1204 7.1795e+02    317.935    104.102      0.792    13.0285     9.4788    1473.33 0.0000e+00
       1276 28 May 2025 09:29:36      0.800    12.7286  16.565662     5.1223 7.0428e+02    318.218    104.195      0.792    13.0288     9.4790    1473.33 0.0000e+00
       1277 28 May 2025 09:29:36      0.800    12.7286  16.565916     5.0174 9.7897e+02    318.123    104.164      0.792    13.0291     9.4792    1473.33 0.0000e+00
       1278 28 May 2025 09:29:36      0.800    12.7285  16.566120     5.0021 1.1071e+03    318.120    104.162      0.792    13.0293     9.4794    1473.33 0.0000e+00
       1279 28 May 2025 09:29:37      0.800    12.7285  16.566547     5.2787 6.1028e+02    318.073    104.148      0.792    13.0296     9.4797    1473.33 0.0000e+00
       1280 28 May 2025 09:29:37      0.799    12.7285  16.567425     5.2825 6.3129e+02    318.004    104.127      0.792    13.0304     9.4803    1473.33 0.0000e+00
       1281 28 May 2025 09:29:37      0.799    12.7285  16.568726     4.9220 4.8406e+02    318.033    104.136      0.792    13.0315     9.4811    1473.33 0.0000e+00
       1282 28 May 2025 09:29:37      0.799    12.7284  16.570021     4.9125 5.3709e+02    318.114    104.161      0.792    13.0326     9.4820    1473.33 0.0000e+00
       1283 28 May 2025 09:29:37      0.799    12.7283  16.570919     4.9487 6.7242e+02    318.063    104.144      0.792    13.0334     9.4826    1473.33 0.0000e+00
       1284 28 May 2025 09:29:37      0.800    12.7283  16.571445     4.9392 3.5991e+02    317.914    104.097      0.792    13.0339     9.4830    1473.33 0.0000e+00
       1285 28 May 2025 09:29:38      0.800    12.7283  16.571865     4.6283 7.8743e+02    318.072    104.151      0.792    13.0343     9.4833    1473.33 0.0000e+00
       1286 28 May 2025 09:29:38      0.800    12.7283  16.572416     4.6359 6.1995e+02    318.042    104.142      0.793    13.0347     9.4836    1473.33 0.0000e+00
       1287 28 May 2025 09:29:38      0.800    12.7283  16.573036     4.7942 9.3898e+02    318.141    104.176      0.793    13.0353     9.4840    1473.34 0.0000e+00
       1288 28 May 2025 09:29:38      0.800    12.7282  16.573469     4.7942 4.7381e+02    318.174    104.194      0.793    13.0357     9.4844    1473.34 0.0000e+00
       1289 28 May 2025 09:29:38      0.800    12.7282  16.573792     4.7732 9.3570e+02    318.149    104.212      0.793    13.0359     9.4846    1473.34 0.0000e+00
       1290 28 May 2025 09:29:40      0.800    12.7281  16.574333     4.7923 6.5560e+02    317.942    104.171      0.793    13.0364     9.4850    1473.34 0.0000e+00
       1291 28 May 2025 09:29:40      0.801    12.7281  16.575253     4.7828 8.9317e+02    318.065    104.201      0.793    13.0372     9.4856    1473.34 0.0000e+00
       1292 28 May 2025 09:29:40      0.801    12.7281  16.576492     4.7923 9.1769e+02    317.916    104.149      0.794    13.0383     9.4864    1473.34 0.0000e+00
       1293 28 May 2025 09:29:40      0.801    12.7281  16.577768     4.7961 4.5366e+02    317.735    104.090      0.794    13.0394     9.4872    1473.34 0.0000e+00
       1294 28 May 2025 09:29:40      0.801    12.7280  16.578743     4.7198 6.7154e+02    317.750    104.105      0.794    13.0402     9.4879    1473.34 0.0000e+00
       1295 28 May 2025 09:29:41      0.801    12.7280  16.579340     4.7255 4.6938e+02    317.824    104.132      0.794    13.0407     9.4883    1473.34 0.0000e+00
       1296 28 May 2025 09:29:41      0.802    12.7280  16.579880     4.8171 3.2289e+02    317.628    104.067      0.794    13.0412     9.4887    1473.34 0.0000e+00
       1297 28 May 2025 09:29:41      0.802    12.7280  16.580732     4.8114 4.4590e+02    317.607    104.082      0.795    13.0419     9.4892    1473.34 0.0000e+00
       1298 28 May 2025 09:29:41      0.802    12.7280  16.581758     4.8819 5.4548e+02    317.705    104.107      0.795    13.0428     9.4899    1473.34 0.0000e+00
       1299 28 May 2025 09:29:41      0.802    12.7280  16.582664     4.8972 6.0550e+02    317.685    104.090      0.795    13.0436     9.4905    1473.34 0.0000e+00
       1300 28 May 2025 09:29:41      0.802    12.7280  16.583696     4.8762 7.8331e+02    317.721    104.109      0.795    13.0445     9.4912    1473.35 0.0000e+00
       1301 28 May 2025 09:29:42      0.802    12.7280  16.585510     4.8762 6.2895e+02    317.476    104.065      0.795    13.0460     9.4924    1473.35 0.0000e+00
       1302 28 May 2025 09:29:42      0.802    12.7280  16.588667     4.7866 1.9537e+03    317.554    104.084      0.795    13.0487     9.4944    1473.35 0.0000e+00
       1303 28 May 2025 09:29:42      0.802    12.7281  16.593500     4.7961 6.8606e+02    317.409    104.045      0.795    13.0528     9.4976    1473.36 0.0000e+00
       1304 28 May 2025 09:29:42      0.802    12.7281  16.600401     4.7942 3.9518e+02    317.306    104.032      0.795    13.0587     9.5021    1473.36 0.0000e+00
       1305 28 May 2025 09:29:42      0.802    12.7282  16.610317     4.7885 5.8038e+02    317.497    104.065      0.794    13.0672     9.5086    1473.37 0.0000e+00
       1306 28 May 2025 09:29:44      0.802    12.7283  16.624546     4.9048 1.0718e+03    317.698    104.118      0.794    13.0793     9.5179    1473.39 0.0000e+00
       1307 28 May 2025 09:29:44      0.801    12.7286  16.642023     4.9125 8.3928e+02    317.712    104.119      0.794    13.0941     9.5294    1473.41 0.0000e+00
       1308 28 May 2025 09:29:44      0.802    12.7289  16.657179     4.8171 5.8191e+02    317.812    104.149      0.794    13.1070     9.5392    1473.42 0.0000e+00
       1309 28 May 2025 09:29:44      0.802    12.7292  16.666092     4.8018 7.4543e+02    317.757    104.115      0.794    13.1145     9.5449    1473.43 0.0000e+00
       1310 28 May 2025 09:29:44      0.802    12.7295  16.671432     4.8400 6.5919e+02    317.933    104.168      0.795    13.1190     9.5483    1473.44 0.0000e+00
       1311 28 May 2025 09:29:45      0.802    12.7298  16.676981     4.8590 7.2996e+02    317.847    104.128      0.795    13.1236     9.5519    1473.45 0.0000e+00
       1312 28 May 2025 09:29:45      0.803    12.7301  16.683470     4.7522 4.8353e+02    317.558    104.026      0.795    13.1291     9.5560    1473.45 0.0000e+00
       1313 28 May 2025 09:29:45      0.803    12.7304  16.690279     4.7808 1.0874e+03    317.420    103.978      0.796    13.1348     9.5604    1473.46 0.0000e+00
       1314 28 May 2025 09:29:45      0.803    12.7306  16.697813     4.8152 5.2998e+02    317.191    103.907      0.796    13.1412     9.5653    1473.47 0.0000e+00
       1315 28 May 2025 09:29:45      0.803    12.7309  16.705328     4.8209 1.6298e+03    317.414    103.983      0.796    13.1475     9.5701    1473.48 0.0000e+00
       1316 28 May 2025 09:29:46      0.803    12.7312  16.710762     4.8133 1.2823e+03    317.553    104.028      0.796    13.1520     9.5736    1473.48 0.0000e+00
       1317 28 May 2025 09:29:46      0.803    12.7315  16.716419     4.8190 1.5894e+03    317.640    104.054      0.796    13.1568     9.5772    1473.49 0.0000e+00
       1318 28 May 2025 09:29:46      0.803    12.7317  16.726566     4.8171 7.0520e+02    317.652    104.052      0.796    13.1654     9.5838    1473.50 0.0000e+00
       1319 28 May 2025 09:29:46      0.803    12.7319  16.738958     4.7580 7.0628e+02    317.761    104.088      0.796    13.1759     9.5918    1473.51 0.0000e+00
       1320 28 May 2025 09:29:46      0.803    12.7322  16.748255     4.7522 2.0956e+03    317.869    104.125      0.796    13.1838     9.5978    1473.53 0.0000e+00
       1321 28 May 2025 09:29:46      0.803    12.7325  16.753603     4.8571 4.7682e+02    317.972    104.156      0.796    13.1882     9.6012    1473.53 0.0000e+00
       1322 28 May 2025 09:29:48      0.804    12.7328  16.753044     4.8419 6.7595e+02    317.673    104.053      0.796    13.1876     9.6007    1473.53 0.0000e+00
       1323 28 May 2025 09:29:48      0.804    12.7331  16.744596     4.7885 6.0921e+02    317.410    103.965      0.796    13.1803     9.5951    1473.52 0.0000e+00
       1324 28 May 2025 09:29:48      0.804    12.7331  16.732903     4.7942 7.8468e+02    317.368    103.948      0.796    13.1703     9.5874    1473.51 0.0000e+00
       1325 28 May 2025 09:29:48      0.804    12.7328  16.721954     4.7618 7.7735e+02    317.472    103.982      0.796    13.1610     9.5802    1473.50 0.0000e+00
       1326 28 May 2025 09:29:48      0.803    12.7325  16.710926     4.7484 8.3672e+02    317.531    104.000      0.796    13.1517     9.5731    1473.49 0.0000e+00
       1327 28 May 2025 09:29:49      0.803    12.7320  16.699173     4.7503 6.5689e+02    317.614    104.027      0.796    13.1418     9.5656    1473.47 0.0000e+00
       1328 28 May 2025 09:29:49      0.803    12.7316  16.687632     4.7541 5.8701e+02    317.590    104.018      0.795    13.1321     9.5581    1473.46 0.0000e+00
       1329 28 May 2025 09:29:49      0.803    12.7312  16.677202     4.7332 3.1031e+02    317.719    104.062      0.795    13.1233     9.5514    1473.45 0.0000e+00
       1330 28 May 2025 09:29:49      0.802    12.7308  16.669167     4.7351 9.1629e+02    318.022    104.164      0.795    13.1166     9.5463    1473.44 0.0000e+00
       1331 28 May 2025 09:29:49      0.802    12.7304  16.664547     4.6302 3.5076e+02    318.182    104.216      0.795    13.1128     9.5434    1473.43 0.0000e+00
       1332 28 May 2025 09:29:50      0.802    12.7302  16.662651     4.6302 3.0950e+02    318.355    104.280      0.795    13.1112     9.5423    1473.43 0.0000e+00
       1333 28 May 2025 09:29:50      0.802    12.7300  16.661619     4.6340 8.7407e+02    318.180    104.237      0.795    13.1104     9.5417    1473.43 0.0000e+00
       1334 28 May 2025 09:29:50      0.802    12.7299  16.659937     4.6206 8.7274e+02    318.379    104.305      0.795    13.1090     9.5406    1473.43 0.0000e+00
       1335 28 May 2025 09:29:50      0.802    12.7298  16.657236     4.7732 7.3733e+02    318.404    104.309      0.795    13.1067     9.5389    1473.43 0.0000e+00
       1336 28 May 2025 09:29:50      0.802    12.7297  16.654163     4.7446 2.5289e+02    318.156    104.231      0.795    13.1041     9.5369    1473.42 0.0000e+00
       1337 28 May 2025 09:29:52      0.802    12.7297  16.651539     4.5996 8.6458e+02    318.021    104.195      0.795    13.1019     9.5352    1473.42 0.0000e+00
       1338 28 May 2025 09:29:52      0.802    12.7296  16.648956     4.5920 4.4386e+02    317.830    104.141      0.795    13.0997     9.5335    1473.42 0.0000e+00
       1339 28 May 2025 09:29:52      0.802    12.7296  16.645624     4.6130 5.5546e+02    317.544    104.044      0.795    13.0969     9.5313    1473.41 0.0000e+00
       1340 28 May 2025 09:29:52      0.802    12.7296  16.641903     4.7484 5.0457e+02    317.443    104.006      0.794    13.0937     9.5289    1473.41 0.0000e+00
       1341 28 May 2025 09:29:52      0.802    12.7295  16.638531     4.7732 3.2894e+02    317.386    103.979      0.794    13.0908     9.5267    1473.41 0.0000e+00
       1342 28 May 2025 09:29:52      0.801    12.7294  16.635855     4.6607 2.8448e+02    317.190    103.913      0.794    13.0886     9.5249    1473.40 0.0000e+00
       1343 28 May 2025 09:29:53      0.801    12.7294  16.634001     4.6740 1.5385e+03    317.044    103.898      0.794    13.0870     9.5237    1473.40 0.0000e+00
       1344 28 May 2025 09:29:53      0.801    12.7293  16.632936     4.9353 4.4775e+02    316.781    103.895      0.793    13.0861     9.5231    1473.40 0.0000e+00
       1345 28 May 2025 09:29:53      0.800    12.7293  16.632853     4.9430 4.7185e+02    316.103    103.884      0.793    13.0861     9.5230    1473.40 0.0000e+00
       1346 28 May 2025 09:29:53      0.800    12.7293  16.634031     4.7332 3.0447e+02    315.178    103.934      0.793    13.0871     9.5238    1473.40 0.0000e+00
       1347 28 May 2025 09:29:53      0.800    12.7293  16.636564     4.7217 8.5072e+02    315.225    104.047      0.792    13.0892     9.5255    1473.40 0.0000e+00
       1348 28 May 2025 09:29:54      0.800    12.7294  16.640425     4.8247 1.0855e+03    315.485    104.201      0.792    13.0925     9.5280    1473.41 0.0000e+00
       1349 28 May 2025 09:29:54      0.800    12.7295  16.646009     4.8018 1.0216e+03    313.891    104.284      0.792    13.0972     9.5316    1473.41 0.0000e+00
       1350 28 May 2025 09:29:54      0.800    12.7296  16.653845     4.8381 5.7785e+02    310.730    104.442      0.793    13.1039     9.5367    1473.42 0.0000e+00
       1351 28 May 2025 09:29:54      0.801    12.7297  16.662699     4.8419 1.0707e+03    307.387    104.610      0.794    13.1114     9.5425    1473.43 0.0000e+00
       1352 28 May 2025 09:29:54      0.802    12.7299  16.670439     4.7961 5.0722e+02    307.308    104.705      0.795    13.1180     9.5475    1473.44 0.0000e+00
       1353 28 May 2025 09:29:56      0.804    12.7302  16.677401     4.7770 2.3935e+02    307.729    104.633      0.797    13.1238     9.5520    1473.45 0.0000e+00
       1354 28 May 2025 09:29:56      0.807    12.7305  16.685993     4.8514 6.1135e+02    307.358    104.294      0.799    13.1311     9.5575    1473.46 0.0000e+00
       1355 28 May 2025 09:29:56      0.810    12.7308  16.697638     4.8438 6.1725e+02    306.117    103.789      0.803    13.1409     9.5651    1473.47 0.0000e+00
       1356 28 May 2025 09:29:56      0.815    12.7312  16.712330     4.8133 1.1253e+03    304.132    103.240      0.808    13.1534     9.5746    1473.49 0.0000e+00
       1357 28 May 2025 09:29:56      0.822    12.7318  16.731449     4.8343 4.1273e+02    301.751    102.583      0.815    13.1695     9.5869    1473.51 0.0000e+00
       1358 28 May 2025 09:29:56      0.832    12.7326  16.760563     4.9792 1.2967e+03    297.784    101.693      0.824    13.1941     9.6058    1473.54 0.0000e+00
       1359 28 May 2025 09:29:57      0.844    12.7339  16.810038     4.9830 3.4725e+02    294.494    100.884      0.836    13.2360     9.6378    1473.59 0.0000e+00
       1360 28 May 2025 09:29:57      0.860    12.7360  16.895845     4.6912 3.4733e+02    291.776    100.213      0.852    13.3088     9.6936    1473.69 0.0000e+00
       1361 28 May 2025 09:29:57      0.882    12.7394  17.038513     4.6893 1.4718e+03    289.280     99.482      0.874    13.4298     9.7863    1473.84 0.0000e+00
       1362 28 May 2025 09:29:57      0.910    12.7449  17.258793     4.7122 4.7943e+02    287.319     98.991      0.902    13.6167     9.9294    1474.08 0.0000e+00
       1363 28 May 2025 09:29:57      0.945    12.7537  17.567389     4.7198 4.4338e+02    285.458     98.520      0.937    13.8785    10.1298    1474.42 0.0000e+00
       1364 28 May 2025 09:29:58      0.989    12.7667  17.948568     4.7198 5.6033e+02    284.011     98.175      0.980    14.2017    10.3767    1474.85 0.0000e+00
       1365 28 May 2025 09:29:58      1.041    12.7827  18.398912     4.9792 3.9371e+02    283.013     97.931      1.032    14.5839    10.6686    1475.36 0.0000e+00
       1366 28 May 2025 09:29:58      1.102    12.7977  18.994137     4.9792 7.0290e+02    282.283     97.745      1.092    15.0926    11.0582    1476.02 0.0000e+00
       1367 28 May 2025 09:29:58      1.171    12.8080  19.819942     5.1833 2.1789e+02    281.418     97.570      1.160    15.8050    11.6054    1476.89 0.0000e+00
       1368 28 May 2025 09:29:58      1.248    12.8098  20.823458     5.1890 3.4258e+02    280.517     97.448      1.237    16.6795    12.2788    1477.93 0.0000e+00
       1369 28 May 2025 09:30:00      1.334    12.7960  21.788839     5.7193 1.5532e+02    279.501     97.286      1.322    17.5324    12.9382    1478.89 0.0000e+00
       1370 28 May 2025 09:30:00      1.427    12.7591  22.527466     5.6945 1.3808e+02    278.755     97.092      1.414    18.2009    13.4595    1479.55 0.0000e+00
       1371 28 May 2025 09:30:00      1.528    12.7001  23.046936     5.5324 1.2282e+02    278.126     96.862      1.514    18.6897    13.8460    1479.92 0.0000e+00
       1372 28 May 2025 09:30:00      1.633    12.6325  23.450254     5.5343 9.7847e+01    277.240     96.603      1.618    19.0821    14.1597    1480.15 0.0000e+00
       1373 28 May 2025 09:30:00      1.743    12.5718  23.818371     4.5901 8.9252e+01    276.540     96.379      1.728    19.4415    14.4469    1480.36 0.0000e+00
       1374 28 May 2025 09:30:01      1.857    12.5252  24.203880     4.6016 7.7576e+01    275.809     96.105      1.840    19.8110    14.7396    1480.63 0.0000e+00
       1375 28 May 2025 09:30:01      1.974    12.4936  24.629755     4.6225 6.9871e+01    275.069     95.840      1.956    20.2103    15.0529    1481.00 0.0000e+00
       1376 28 May 2025 09:30:01      2.092    12.4765  25.081881     4.6397 6.1505e+01    274.221     95.577      2.073    20.6268    15.3773    1481.43 0.0000e+00
       1377 28 May 2025 09:30:01      2.213    12.4692  25.519489     5.5114 5.9914e+01    273.567     95.430      2.193    21.0260    15.6866    1481.88 0.0000e+00
       1378 28 May 2025 09:30:01      2.336    12.4653  25.916723     5.5171 5.2042e+01    272.862     95.225      2.314    21.3878    15.9665    1482.29 0.0000e+00
       1379 28 May 2025 09:30:01      2.460    12.4615  26.273394     4.9029 4.6700e+01    272.442     95.072      2.437    21.7134    16.2185    1482.67 0.0000e+00
       1380 28 May 2025 09:30:02      2.584    12.4583  26.597992     4.9163 4.4597e+01    272.127     94.961      2.561    22.0101    16.4481    1483.01 0.0000e+00
       1381 28 May 2025 09:30:02      2.710    12.4560  26.894623     4.7255 4.3056e+01    271.827     94.900      2.685    22.2813    16.6579    1483.33 0.0000e+00
       1382 28 May 2025 09:30:02      2.836    12.4530  27.165741     4.7217 3.7228e+01    271.446     94.857      2.810    22.5302    16.8506    1483.61 0.0000e+00
       1383 28 May 2025 09:30:02      2.962    12.4457  27.422363     5.1852 3.5528e+01    271.158     94.810      2.935    22.7686    17.0360    1483.87 0.0000e+00
