       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
        674 28 May 2025 13:05:51     33.306    11.7213  35.227252     1.6195 5.3122e-02    279.563    100.000     33.000    30.6001    23.2255    1491.15 0.0000e+00
        685 28 May 2025 13:05:54     34.315    11.7124  35.224895     1.7043 5.3109e-02    279.766    100.057     34.000    30.6048    23.2307    1491.14 0.0000e+00
        696 28 May 2025 13:05:57     35.324    11.7075  35.225928     1.6623 5.3114e-02    280.446    100.285     35.000    30.6094    23.2352    1491.15 0.0000e+00
        706 28 May 2025 13:05:59     36.334    11.6884  35.242002     1.6347 5.3100e-02    280.357    100.257     36.000    30.6403    23.2626    1491.14 0.0000e+00
        717 28 May 2025 13:06:02     37.343    11.6798  35.254094     1.6629 5.3105e-02    280.150    100.181     37.000    30.6586    23.2784    1491.14 0.0000e+00
        727 28 May 2025 13:06:05     38.353    11.6810  35.255538     1.6642 5.3095e-02    280.194    100.201     38.000    30.6586    23.2782    1491.17 0.0000e+00
        737 28 May 2025 13:06:07     39.362    11.6804  35.257189     1.6564 5.3088e-02    280.186    100.203     39.000    30.6603    23.2796    1491.18 0.0000e+00
        748 28 May 2025 13:06:10     40.371    11.6776  35.273089     1.6212 5.3111e-02    280.457    100.296     40.000    30.6776    23.2936    1491.21 0.0000e+00
        759 28 May 2025 13:06:12     41.381    11.6729  35.290199     1.6060 5.3091e-02    280.395    100.269     41.000    30.6976    23.3100    1491.23 0.0000e+00
        769 28 May 2025 13:06:15     42.390    11.6624  35.309783     1.6424 5.3092e-02    280.226    100.211     42.000    30.7248    23.3329    1491.25 0.0000e+00
        780 28 May 2025 13:06:18     43.400    11.6560  35.323517     1.6548 5.3113e-02    279.863    100.085     43.000    30.7430    23.3482    1491.26 0.0000e+00
        790 28 May 2025 13:06:20     44.408    11.6540  35.333991     1.6610 5.3111e-02    280.341    100.259     44.000    30.7543    23.3574    1491.29 0.0000e+00
        801 28 May 2025 13:06:23     45.418    11.6521  35.345485     1.6687 5.3116e-02    280.481    100.307     45.000    30.7667    23.3674    1491.31 0.0000e+00
        812 28 May 2025 13:06:26     46.428    11.6519  35.350409     1.6590 5.3103e-02    280.177    100.174     46.000    30.7712    23.3709    1491.33 0.0000e+00
        822 28 May 2025 13:06:28     47.437    11.6359  35.375369     1.6189 5.3088e-02    279.866    100.060     47.000    30.8082    23.4025    1491.34 0.0000e+00
        833 28 May 2025 13:06:31     48.446    11.6149  35.400028     1.7083 5.3117e-02    279.903    100.077     48.000    30.8491    23.4381    1491.33 0.0000e+00
        844 28 May 2025 13:06:34     49.456    11.6128  35.409095     1.6398 5.3098e-02    280.010    100.114     49.000    30.8592    23.4464    1491.35 0.0000e+00
        864 28 May 2025 13:06:39     50.466    11.6117  35.414574     1.6947 5.3080e-02    279.444     99.913     50.000    30.8649    23.4510    1491.37 0.0000e+00
        873 28 May 2025 13:06:41     49.456    11.6127  35.412043     1.7580 5.3102e-02    279.723    100.006     49.000    30.8621    23.4486    1491.35 0.0000e+00
        883 28 May 2025 13:06:43     48.447    11.6134  35.407571     1.7744 5.3108e-02    279.929    100.084     48.000    30.8576    23.4449    1491.33 0.0000e+00
        893 28 May 2025 13:06:46     47.437    11.6152  35.394350     1.7487 5.3110e-02    280.421    100.280     47.000    30.8437    23.4338    1491.31 0.0000e+00
        903 28 May 2025 13:06:49     46.427    11.6284  35.373261     1.7262 5.3082e-02    279.698    100.025     46.000    30.8127    23.4074    1491.30 0.0000e+00
        912 28 May 2025 13:06:51     45.418    11.6454  35.357561     1.6550 5.3116e-02    280.045    100.144     45.000    30.7838    23.3819    1491.31 0.0000e+00
        922 28 May 2025 13:06:53     44.409    11.6495  35.347805     1.7823 5.3111e-02    280.313    100.234     44.000    30.7714    23.3715    1491.29 0.0000e+00
        932 28 May 2025 13:06:56     43.400    11.6515  35.333567     1.7265 5.3088e-02    280.644    100.346     43.000    30.7564    23.3595    1491.26 0.0000e+00
        941 28 May 2025 13:06:58     42.390    11.6565  35.310720     1.6321 5.3109e-02    280.348    100.235     42.000    30.7306    23.3386    1491.23 0.0000e+00
        951 28 May 2025 13:07:00     41.381    11.6623  35.286508     1.6121 5.3089e-02    280.063    100.126     41.000    30.7028    23.3159    1491.20 0.0000e+00
        961 28 May 2025 13:07:03     40.371    11.6619  35.276276     1.7940 5.3131e-02    280.077    100.124     40.000    30.6936    23.3088    1491.17 0.0000e+00
        971 28 May 2025 13:07:05     39.362    11.6601  35.268811     1.6365 5.3124e-02    280.070    100.114     39.000    30.6883    23.3050    1491.14 0.0000e+00
        981 28 May 2025 13:07:08     38.352    11.6600  35.256053     1.7217 5.3093e-02    279.982    100.090     38.000    30.6765    23.2958    1491.11 0.0000e+00
        991 28 May 2025 13:07:10     37.343    11.6627  35.240522     1.6640 5.3107e-02    279.877    100.060     37.000    30.6597    23.2822    1491.09 0.0000e+00
       1001 28 May 2025 13:07:13     36.334    11.6721  35.231966     1.5936 5.3122e-02    279.708    100.002     36.000    30.6440    23.2684    1491.08 0.0000e+00
       1011 28 May 2025 13:07:15     35.325    11.6778  35.224117     1.6220 5.3100e-02    280.116    100.176     35.000    30.6322    23.2582    1491.07 0.0000e+00
       1021 28 May 2025 13:07:18     34.315    11.6871  35.213405     1.5657 5.3104e-02    280.086    100.192     34.000    30.6145    23.2428    1491.07 0.0000e+00
       1031 28 May 2025 13:07:20     33.306    11.7060  35.211333     1.5716 5.3113e-02    279.328     99.930     33.000    30.5974    23.2261    1491.10 0.0000e+00
       1041 28 May 2025 13:07:23     32.296    11.7176  35.214682     1.6374 5.3109e-02    279.647    100.045     32.000    30.5915    23.2194    1491.11 0.0000e+00
       1051 28 May 2025 13:07:26     31.287    11.7241  35.213181     1.7194 5.3126e-02    279.705    100.026     31.000    30.5851    23.2132    1491.11 0.0000e+00
       1062 28 May 2025 13:07:28     30.278    11.7422  35.152227     1.6231 5.3111e-02    279.893    100.062     30.000    30.5118    23.1531    1491.07 0.0000e+00
       1072 28 May 2025 13:07:31     29.268    11.7474  35.068083     1.6627 5.3676e-02    280.256    100.170     29.000    30.4269    23.0864    1490.97 0.0000e+00
       1082 28 May 2025 13:07:33     28.259    11.7425  35.036636     1.5815 5.5003e-02    280.303    100.180     28.000    30.4011    23.0671    1490.91 0.0000e+00
       1092 28 May 2025 13:07:36     27.250    11.7428  34.997613     1.6356 7.0301e-02    280.566    100.301     27.000    30.3636    23.0379    1490.84 0.0000e+00
       1103 28 May 2025 13:07:38     26.240    11.7648  34.950002     1.7426 9.1192e-02    280.668    100.311     26.000    30.3003    22.9849    1490.83 0.0000e+00
       1113 28 May 2025 13:07:41     25.231    11.7868  34.920926     1.6273 1.1687e-01    280.910    100.301     25.000    30.2547    22.9456    1490.83 0.0000e+00
       1123 28 May 2025 13:07:43     24.222    11.7894  34.842155     1.7221 1.5123e-01    280.328    100.028     24.000    30.1773    22.8850    1490.73 0.0000e+00
       1133 28 May 2025 13:07:46     23.213    11.7647  34.751355     1.6788 1.9878e-01    279.650     99.768     23.000    30.1105    22.8376    1490.55 0.0000e+00
       1143 28 May 2025 13:07:48     22.203    11.7503  34.697066     1.6752 2.5560e-01    279.967     99.911     22.000    30.0703    22.8089    1490.44 0.0000e+00
       1153 28 May 2025 13:07:51     21.194    11.7607  34.661804     1.7539 3.2835e-01    280.740    100.177     21.000    30.0285    22.7746    1490.41 0.0000e+00
       1162 28 May 2025 13:07:53     20.185    11.7781  34.653999     1.8475 4.2784e-01    280.310     99.978     20.000    30.0073    22.7551    1490.43 0.0000e+00
       1172 28 May 2025 13:07:56     19.175    11.7803  34.620227     1.7690 5.4767e-01    280.125     99.873     19.000    29.9735    22.7285    1490.38 0.0000e+00
       1181 28 May 2025 13:07:58     18.166    11.7757  34.562696     1.9416 7.1840e-01    279.939     99.739     18.000    29.9223    22.6896    1490.28 0.0000e+00
       1191 28 May 2025 13:08:01     17.157    11.7822  34.471472     1.8413 9.4904e-01    279.121     99.376     17.000    29.8299    22.6167    1490.18 0.0000e+00
       1200 28 May 2025 13:08:03     16.148    11.7956  34.327349     1.8887 1.2568e+00    279.212     99.337     16.000    29.6813    22.4990    1490.03 0.0000e+00
       1210 28 May 2025 13:08:05     15.138    11.8038  34.180083     1.9800 1.6448e+00    278.817     99.168     15.000    29.5341    22.3834    1489.87 0.0000e+00
       1219 28 May 2025 13:08:08     14.129    11.8262  34.013596     1.9615 2.1787e+00    278.675     99.105     14.000    29.3574    22.2424    1489.72 0.0000e+00
       1229 28 May 2025 13:08:10     13.120    11.8422  33.925472     1.9170 2.9027e+00    278.470     99.003     13.000    29.2609    22.1646    1489.64 0.0000e+00
       1238 28 May 2025 13:08:12     12.111    11.8536  33.869494     2.1424 3.8639e+00    278.511     98.999     12.000    29.1988    22.1145    1489.59 0.0000e+00
       1247 28 May 2025 13:08:15     11.101    11.8672  33.786137     1.8866 5.0933e+00    278.012     98.811     11.000    29.1090    22.0424    1489.51 0.0000e+00
       1257 28 May 2025 13:08:17     10.092    11.8767  33.729602     1.9264 6.7618e+00    278.219     98.859     10.000    29.0480    21.9934    1489.46 0.0000e+00
       1266 28 May 2025 13:08:19      9.082    11.8810  33.697324     1.9261 8.9620e+00    277.540     98.546      9.000    29.0142    21.9665    1489.42 0.0000e+00
       1275 28 May 2025 13:08:21      8.074    11.8854  33.640681     1.8789 1.1879e+01    278.389     98.775      8.000    28.9572    21.9214    1489.35 0.0000e+00
       1284 28 May 2025 13:08:24      7.064    11.9067  33.455831     1.9512 1.5753e+01    279.995     99.355      7.000    28.7649    21.7686    1489.18 0.0000e+00
       1293 28 May 2025 13:08:26      6.055    11.9717  33.181605     2.4384 2.0979e+01    280.813     99.589      6.000    28.4547    21.5167    1489.02 0.0000e+00
       1303 28 May 2025 13:08:28      5.046    12.0203  33.032195     2.6631 2.8723e+01    281.685     99.848      5.000    28.2765    21.3699    1488.96 0.0000e+00
       1312 28 May 2025 13:08:31      4.037    12.0729  32.809138     2.5600 4.1811e+01    284.056    100.293      4.000    28.0261    21.1667    1488.83 0.0000e+00
       1321 28 May 2025 13:08:33      3.028    12.1318  32.481990     2.8248 6.9840e+01    286.099    100.593      3.000    27.6740    20.8835    1488.59 0.0000e+00
       1331 28 May 2025 13:08:35      2.018    12.2476  31.494382     3.0843 1.3838e+02    287.389    100.706      2.000    26.6635    20.0809    1487.78 0.0000e+00
       1341 28 May 2025 13:08:38      1.009    12.3670  30.443257     3.6439 3.2909e+02    291.790     95.912      1.000    25.6017    19.2387    1486.92 0.0000e+00
