       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
        561 28 May 2025 12:37:09     29.268    12.1290  34.132182     1.4644 5.3082e-02    274.229     98.160     29.000    29.2271    22.0874    1490.86 0.0000e+00
        571 28 May 2025 12:37:11     30.278    12.1431  34.170591     1.3746 5.3106e-02    274.267     98.173     30.000    29.2522    22.1043    1490.96 0.0000e+00
        580 28 May 2025 12:37:14     31.287    12.1452  34.173528     1.4418 5.3127e-02    274.187     98.165     31.000    29.2530    22.1045    1490.98 0.0000e+00
        590 28 May 2025 12:37:16     32.297    12.1453  34.175383     1.4330 5.3096e-02    274.208     98.211     32.000    29.2542    22.1055    1491.00 0.0000e+00
        600 28 May 2025 12:37:19     33.306    12.1515  34.196036     1.4161 5.3109e-02    274.227     98.295     33.000    29.2686    22.1155    1491.06 0.0000e+00
        609 28 May 2025 12:37:21     34.315    12.1658  34.237060     1.3841 5.3136e-02    273.888     98.182     34.000    29.2959    22.1342    1491.15 0.0000e+00
        618 28 May 2025 12:37:23     35.324    12.1888  34.286147     1.3431 5.3115e-02    274.219     98.313     35.000    29.3242    22.1519    1491.29 0.0000e+00
        628 28 May 2025 12:37:26     36.334    12.1930  34.293198     1.4158 5.3091e-02    273.959     98.214     36.000    29.3272    22.1535    1491.32 0.0000e+00
        637 28 May 2025 12:37:28     37.343    12.1967  34.301569     1.3281 5.3088e-02    274.120     98.333     37.000    29.3318    22.1564    1491.35 0.0000e+00
        647 28 May 2025 12:37:30     38.352    12.1964  34.301941     1.3334 5.3096e-02    273.766     98.274     38.000    29.3320    22.1566    1491.37 0.0000e+00
        656 28 May 2025 12:37:33     39.362    12.2161  34.359687     1.3657 5.3120e-02    274.202     98.445     39.000    29.3709    22.1832    1491.50 0.0000e+00
        666 28 May 2025 12:37:35     40.371    12.2387  34.403633     1.3481 5.3109e-02    274.063     98.394     40.000    29.3945    22.1974    1491.63 0.0000e+00
        675 28 May 2025 12:37:38     41.381    12.2442  34.409685     1.3698 5.3114e-02    274.031     98.401     41.000    29.3955    22.1972    1491.66 0.0000e+00
        685 28 May 2025 12:37:40     42.390    12.2443  34.412908     1.2673 5.3120e-02    274.191     98.466     42.000    29.3981    22.1992    1491.68 0.0000e+00
        695 28 May 2025 12:37:42     43.399    12.2501  34.425146     1.2951 5.3092e-02    274.467     98.613     43.000    29.4048    22.2033    1491.73 0.0000e+00
        705 28 May 2025 12:37:45     44.409    12.2549  34.440129     1.2720 5.3076e-02    274.688     98.708     44.000    29.4149    22.2103    1491.77 0.0000e+00
        714 28 May 2025 12:37:47     45.418    12.2700  34.471014     1.2670 5.3124e-02    274.518     98.646     45.000    29.4319    22.2207    1491.86 0.0000e+00
        724 28 May 2025 12:37:50     46.428    12.2754  34.477916     1.2845 5.3120e-02    274.295     98.567     46.000    29.4338    22.2213    1491.90 0.0000e+00
        734 28 May 2025 12:37:52     47.437    12.2752  34.477430     1.3169 5.3091e-02    274.571     98.684     47.000    29.4331    22.2208    1491.91 0.0000e+00
        743 28 May 2025 12:37:54     48.447    12.2759  34.480470     1.2574 5.3112e-02    274.289     98.599     48.000    29.4351    22.2222    1491.93 0.0000e+00
        753 28 May 2025 12:37:57     49.456    12.2820  34.496151     1.2738 5.3092e-02    274.439     98.656     49.000    29.4448    22.2287    1491.98 0.0000e+00
        763 28 May 2025 12:37:59     50.465    12.2876  34.505527     1.3174 5.3096e-02    274.605     98.729     50.000    29.4488    22.2308    1492.02 0.0000e+00
        772 28 May 2025 12:38:02     51.475    12.2892  34.509417     1.2936 5.3100e-02    274.713     98.770     51.000    29.4509    22.2321    1492.05 0.0000e+00
        782 28 May 2025 12:38:04     52.484    12.2939  34.519685     1.2522 5.3119e-02    274.443     98.673     52.000    29.4565    22.2356    1492.09 0.0000e+00
        792 28 May 2025 12:38:07     53.494    12.2940  34.518038     1.2611 5.3114e-02    274.510     98.705     53.000    29.4545    22.2340    1492.10 0.0000e+00
        802 28 May 2025 12:38:09     54.503    12.2947  34.520717     1.2663 5.3103e-02    274.612     98.758     54.000    29.4561    22.2352    1492.12 0.0000e+00
        813 28 May 2025 12:38:12     55.513    12.2977  34.529239     1.2479 5.3115e-02    274.794     98.846     55.000    29.4614    22.2388    1492.16 0.0000e+00
        823 28 May 2025 12:38:14     56.522    12.3045  34.545877     1.2425 5.3111e-02    274.756     98.834     56.000    29.4715    22.2454    1492.21 0.0000e+00
        834 28 May 2025 12:38:17     57.531    12.3107  34.555789     1.2142 5.3096e-02    274.565     98.764     57.000    29.4756    22.2474    1492.25 0.0000e+00
        855 28 May 2025 12:38:22     58.541    12.3110  34.556089     1.1956 5.3109e-02    274.744     98.827     58.000    29.4753    22.2472    1492.27 0.0000e+00
        866 28 May 2025 12:38:25     57.531    12.3103  34.555026     1.2388 5.3126e-02    274.674     98.801     57.000    29.4752    22.2472    1492.25 0.0000e+00
        882 28 May 2025 12:38:29     56.522    12.3100  34.554189     1.2810 5.3086e-02    274.521     98.743     56.000    29.4750    22.2471    1492.23 0.0000e+00
        896 28 May 2025 12:38:33     55.513    12.3091  34.551857     1.2471 5.3120e-02    274.824     98.850     55.000    29.4739    22.2463    1492.21 0.0000e+00
        909 28 May 2025 12:38:36     54.503    12.3082  34.549758     1.2601 5.3096e-02    274.578     98.754     54.000    29.4731    22.2459    1492.19 0.0000e+00
        921 28 May 2025 12:38:39     53.494    12.3072  34.546610     1.2572 5.3108e-02    274.918     98.871     53.000    29.4712    22.2445    1492.17 0.0000e+00
        933 28 May 2025 12:38:42     52.484    12.3043  34.540319     1.2719 5.3097e-02    274.782     98.819     52.000    29.4679    22.2425    1492.14 0.0000e+00
        945 28 May 2025 12:38:45     51.475    12.3031  34.537965     1.2811 5.3070e-02    274.447     98.687     51.000    29.4670    22.2420    1492.12 0.0000e+00
        956 28 May 2025 12:38:48     50.465    12.3012  34.532457     1.2981 5.3092e-02    274.872     98.830     50.000    29.4637    22.2398    1492.09 0.0000e+00
        967 28 May 2025 12:38:51     49.456    12.2972  34.523964     1.3129 5.3086e-02    274.635     98.738     49.000    29.4591    22.2370    1492.05 0.0000e+00
        979 28 May 2025 12:38:53     48.447    12.2941  34.517471     1.3126 5.3109e-02    274.646     98.733     48.000    29.4558    22.2349    1492.02 0.0000e+00
        990 28 May 2025 12:38:56     47.437    12.2916  34.512097     1.2554 5.3115e-02    274.539     98.664     47.000    29.4531    22.2332    1491.99 0.0000e+00
       1001 28 May 2025 12:38:59     46.427    12.2867  34.498617     1.2229 5.3108e-02    274.513     98.617     46.000    29.4445    22.2275    1491.95 0.0000e+00
       1012 28 May 2025 12:39:02     45.418    12.2741  34.469537     1.2292 5.3113e-02    274.368     98.538     45.000    29.4273    22.2164    1491.87 0.0000e+00
       1023 28 May 2025 12:39:05     44.409    12.2614  34.443454     1.2958 5.3100e-02    274.052     98.413     44.000    29.4129    22.2076    1491.79 0.0000e+00
       1034 28 May 2025 12:39:07     43.400    12.2541  34.430464     1.3140 5.3104e-02    274.129     98.427     43.000    29.4067    22.2041    1491.74 0.0000e+00
       1045 28 May 2025 12:39:10     42.390    12.2507  34.422688     1.3904 5.3109e-02    274.234     98.441     42.000    29.4024    22.2014    1491.71 0.0000e+00
       1056 28 May 2025 12:39:13     41.381    12.2446  34.407070     1.3407 5.3098e-02    274.242     98.423     41.000    29.3928    22.1950    1491.66 0.0000e+00
       1067 28 May 2025 12:39:16     40.371    12.2367  34.390512     1.3874 5.3119e-02    274.644     98.551     40.000    29.3836    22.1893    1491.61 0.0000e+00
       1078 28 May 2025 12:39:18     39.362    12.2299  34.375583     1.2947 5.3093e-02    274.242     98.380     39.000    29.3753    22.1841    1491.55 0.0000e+00
       1088 28 May 2025 12:39:21     38.353    12.2244  34.361351     1.3548 5.3105e-02    274.166     98.329     38.000    29.3664    22.1782    1491.51 0.0000e+00
       1099 28 May 2025 12:39:24     37.343    12.2150  34.337348     1.3481 5.3098e-02    274.038     98.244     37.000    29.3514    22.1683    1491.44 0.0000e+00
       1109 28 May 2025 12:39:26     36.334    12.2074  34.319025     1.3286 5.3121e-02    274.074     98.176     36.000    29.3404    22.1611    1491.38 0.0000e+00
       1120 28 May 2025 12:39:29     35.324    12.1902  34.264973     1.3468 5.3118e-02    274.268     98.204     35.000    29.3029    22.1352    1491.26 0.0000e+00
       1131 28 May 2025 12:39:32     34.315    12.1658  34.209710     1.4206 5.3113e-02    274.271     98.181     34.000    29.2700    22.1141    1491.12 0.0000e+00
       1142 28 May 2025 12:39:34     33.306    12.1531  34.184495     1.5260 5.3093e-02    274.051     98.099     33.000    29.2564    22.1058    1491.05 0.0000e+00
       1153 28 May 2025 12:39:37     32.297    12.1470  34.173190     1.4119 5.3109e-02    274.293     98.188     32.000    29.2508    22.1026    1491.00 0.0000e+00
       1164 28 May 2025 12:39:40     31.287    12.1464  34.173690     1.4814 5.3101e-02    274.339     98.189     31.000    29.2521    22.1037    1490.99 0.0000e+00
       1174 28 May 2025 12:39:42     30.278    12.1466  34.172349     1.5154 5.3083e-02    274.396     98.159     30.000    29.2511    22.1028    1490.97 0.0000e+00
       1185 28 May 2025 12:39:45     29.268    12.1397  34.143043     1.4546 5.3114e-02    274.311     98.081     29.000    29.2290    22.0869    1490.90 0.0000e+00
       1195 28 May 2025 12:39:48     28.259    12.1252  34.096201     1.4511 5.3118e-02    274.692     98.188     28.000    29.1963    22.0642    1490.80 0.0000e+00
       1205 28 May 2025 12:39:50     27.250    12.1119  34.061717     1.6551 5.3104e-02    274.316     98.026     27.000    29.1743    22.0495    1490.71 0.0000e+00
       1216 28 May 2025 12:39:53     26.240    12.1032  34.036136     1.6974 5.3105e-02    274.617     98.105     26.000    29.1572    22.0378    1490.64 0.0000e+00
       1226 28 May 2025 12:39:55     25.231    12.0955  34.008086     1.7017 5.6275e-02    274.813     98.156     25.000    29.1369    22.0235    1490.57 0.0000e+00
       1237 28 May 2025 12:39:58     24.222    12.0887  33.982677     1.5620 6.5705e-02    274.961     98.170     24.000    29.1185    22.0104    1490.51 0.0000e+00
       1247 28 May 2025 12:40:00     23.213    12.0855  33.953866     1.5609 8.1462e-02    274.629     98.016     23.000    29.0939    21.9919    1490.46 0.0000e+00
       1257 28 May 2025 12:40:03     22.203    12.0777  33.904875     1.6465 1.1418e-01    274.911     98.065     22.000    29.0539    21.9623    1490.36 0.0000e+00
       1267 28 May 2025 12:40:06     21.194    12.0686  33.868973     1.7183 1.5502e-01    275.687     98.193     21.000    29.0272    21.9432    1490.28 0.0000e+00
       1277 28 May 2025 12:40:08     20.185    12.0546  33.790846     1.7413 2.0268e-01    275.385     97.918     20.000    28.9643    21.8970    1490.14 0.0000e+00
       1287 28 May 2025 12:40:11     19.176    12.0254  33.597340     1.7096 2.7422e-01    274.823     97.635     19.000    28.8034    21.7775    1489.83 0.0000e+00
       1297 28 May 2025 12:40:13     18.166    12.0010  33.405458     1.8224 3.5202e-01    273.828     97.228     18.000    28.6404    21.6556    1489.54 0.0000e+00
       1307 28 May 2025 12:40:16     17.157    11.9916  33.301590     2.0285 4.5857e-01    273.200     96.979     17.000    28.5493    21.5867    1489.38 0.0000e+00
       1318 28 May 2025 12:40:18     16.148    11.9861  33.234872     1.9724 6.0066e-01    272.919     96.862     16.000    28.4906    21.5421    1489.27 0.0000e+00
       1328 28 May 2025 12:40:21     15.138    11.9833  33.202542     2.0956 8.0048e-01    272.523     96.710     15.000    28.4624    21.5208    1489.21 0.0000e+00
       1339 28 May 2025 12:40:23     14.129    11.9816  33.179968     2.2162 1.0643e+00    272.248     96.584     14.000    28.4426    21.5057    1489.17 0.0000e+00
       1349 28 May 2025 12:40:26     13.120    11.9802  33.155616     2.0571 1.4073e+00    270.938     96.093     13.000    28.4210    21.4892    1489.12 0.0000e+00
       1359 28 May 2025 12:40:28     12.111    11.9781  33.114399     2.0395 1.8504e+00    270.314     95.854     12.000    28.3838    21.4607    1489.05 0.0000e+00
       1369 28 May 2025 12:40:31     11.101    11.9767  33.078480     2.0638 2.4363e+00    269.695     95.582     11.000    28.3511    21.4357    1488.99 0.0000e+00
       1379 28 May 2025 12:40:34     10.092    11.9753  33.038985     2.0800 3.2477e+00    269.262     95.371     10.000    28.3151    21.4080    1488.93 0.0000e+00
       1389 28 May 2025 12:40:36      9.083    11.9704  32.952961     2.2932 4.3548e+00    268.815     95.175      9.000    28.2375    21.3487    1488.80 0.0000e+00
       1399 28 May 2025 12:40:39      8.074    11.9655  32.877825     2.4024 5.8961e+00    268.249     94.919      8.000    28.1704    21.2975    1488.69 0.0000e+00
       1409 28 May 2025 12:40:41      7.064    11.9621  32.816031     2.0561 8.1257e+00    267.964     94.746      7.000    28.1147    21.2550    1488.59 0.0000e+00
       1420 28 May 2025 12:40:44      6.055    11.9565  32.722549     2.3549 1.1368e+01    267.344     94.382      6.000    28.0307    21.1909    1488.46 0.0000e+00
       1430 28 May 2025 12:40:46      5.046    11.9502  32.598570     2.3829 1.6318e+01    267.183     94.138      5.000    27.9182    21.1049    1488.28 0.0000e+00
       1440 28 May 2025 12:40:49      4.037    11.9548  32.306772     2.4580 2.4132e+01    270.911     95.063      4.000    27.6389    20.8877    1487.95 0.0000e+00
       1450 28 May 2025 12:40:51      3.028    11.9942  31.775739     2.9731 3.6459e+01    275.986     96.378      3.000    27.1089    20.4703    1487.44 0.0000e+00
       1460 28 May 2025 12:40:54      2.018    12.0900  30.842101     3.8167 6.5214e+01    281.755     97.761      2.000    26.1637    19.7218    1486.64 0.0000e+00
       1470 28 May 2025 12:40:56      1.009    12.2456  29.321026     4.5565 1.6857e+02    286.649     93.490      1.000    24.6446    18.5200    1485.36 0.0000e+00
