       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
        564 23 May 2025 12:37:22     17.157    10.5887  30.782289     4.2413 4.9083e-01    232.397     79.345     17.000    27.1834    20.7642    1482.76 0.0000e+00
        575 23 May 2025 12:37:25     18.166    10.5618  30.770041     4.2819 3.6194e-01    235.757     80.463     18.000    27.1911    20.7745    1482.69 0.0000e+00
        587 23 May 2025 12:37:28     19.175    10.5444  30.760613     3.6825 2.6893e-01    238.425     81.355     19.000    27.1945    20.7799    1482.65 0.0000e+00
        599 23 May 2025 12:37:30     20.185    10.5276  30.753287     3.4162 2.0161e-01    241.800     82.522     20.000    27.1995    20.7865    1482.61 0.0000e+00
        611 23 May 2025 12:37:33     21.194    10.5227  30.768090     5.2797 1.5418e-01    246.777     84.253     21.000    27.2172    20.8011    1482.63 0.0000e+00
        622 23 May 2025 12:37:36     22.203    10.5281  30.796019     3.4055 1.1981e-01    246.259     84.094     22.000    27.2401    20.8180    1482.70 0.0000e+00
        634 23 May 2025 12:37:39     23.213    10.5417  30.818516     3.0462 8.4048e-02    248.768     84.962     23.000    27.2515    20.8248    1482.78 0.0000e+00
        646 23 May 2025 12:37:42     24.222    10.5464  30.828941     2.6679 6.4576e-02    249.962     85.383     24.000    27.2578    20.8289    1482.82 0.0000e+00
        657 23 May 2025 12:37:45     25.231    10.5513  30.837464     2.8083 5.7816e-02    250.145     85.517     25.000    27.2622    20.8315    1482.86 0.0000e+00
        669 23 May 2025 12:37:48     26.240    10.5638  30.862113     3.3569 5.3800e-02    251.215     85.976     26.000    27.2765    20.8407    1482.94 0.0000e+00
        681 23 May 2025 12:37:51     27.250    10.6084  30.928663     2.8713 5.3633e-02    251.194     86.012     27.000    27.3078    20.8579    1483.15 0.0000e+00
        692 23 May 2025 12:37:54     28.259    10.6392  30.963022     2.9536 5.3096e-02    250.954     85.954     28.000    27.3179    20.8608    1483.29 0.0000e+00
        704 23 May 2025 12:37:57     29.268    10.6554  30.981785     2.8182 5.3076e-02    251.029     86.008     29.000    27.3237    20.8627    1483.37 0.0000e+00
        716 23 May 2025 12:38:00     30.278    10.6692  31.001885     2.7507 5.3077e-02    250.880     86.006     30.000    27.3327    20.8674    1483.45 0.0000e+00
        728 23 May 2025 12:38:03     31.287    10.6800  31.018347     2.7534 5.3091e-02    250.457     85.964     31.000    27.3402    20.8716    1483.51 0.0000e+00
        740 23 May 2025 12:38:06     32.296    10.7108  31.066537     2.6016 5.3064e-02    250.666     86.229     32.000    27.3637    20.8849    1483.67 0.0000e+00
        751 23 May 2025 12:38:09     33.306    10.7865  31.175921     2.6006 5.3065e-02    250.579     86.309     33.000    27.4131    20.9110    1484.02 0.0000e+00
        763 23 May 2025 12:38:12     34.315    10.8585  31.260836     2.3872 5.3065e-02    250.914     86.608     34.000    27.4414    20.9212    1484.33 0.0000e+00
        775 23 May 2025 12:38:15     35.324    10.9201  31.348490     2.2238 5.3080e-02    251.268     86.811     35.000    27.4799    20.9411    1484.61 0.0000e+00
        787 23 May 2025 12:38:18     36.334    10.9932  31.433210     2.1390 5.3062e-02    251.757     87.042     36.000    27.5069    20.9500    1484.92 0.0000e+00
        799 23 May 2025 12:38:21     37.343    11.0180  31.462250     2.0540 5.3083e-02    252.214     87.254     37.000    27.5160    20.9530    1485.04 0.0000e+00
        811 23 May 2025 12:38:23     38.352    11.0486  31.499869     1.8845 5.3089e-02    252.548     87.394     38.000    27.5292    20.9581    1485.18 0.0000e+00
        824 23 May 2025 12:38:27     39.362    11.0725  31.525941     1.8028 5.3090e-02    252.367     87.376     39.000    27.5361    20.9596    1485.29 0.0000e+00
        841 23 May 2025 12:38:31     40.371    11.0908  31.553725     1.8399 5.3080e-02    252.127     87.354     40.000    27.5489    20.9664    1485.39 0.0000e+00
        871 23 May 2025 12:38:38     41.381    11.1533  31.618708     7.1950 5.3083e-02    252.958     87.519     41.000    27.5644    20.9681    1485.65 0.0000e+00
        877 23 May 2025 12:38:40     40.371    11.0899  31.536300     2.1341 5.3106e-02    252.547     87.407     40.000    27.5328    20.9541    1485.37 0.0000e+00
        895 23 May 2025 12:38:44     39.362    11.0811  31.528401     1.9872 5.3091e-02    252.408     87.354     39.000    27.5321    20.9550    1485.32 0.0000e+00
        909 23 May 2025 12:38:48     38.352    11.0794  31.523918     2.0774 5.3093e-02    252.298     87.281     38.000    27.5294    20.9531    1485.29 0.0000e+00
        922 23 May 2025 12:38:51     37.343    11.0711  31.509448     1.9468 5.3099e-02    252.267     87.189     37.000    27.5220    20.9488    1485.24 0.0000e+00
        935 23 May 2025 12:38:55     36.334    11.0427  31.468167     1.9708 5.3098e-02    251.651     86.838     36.000    27.5037    20.9393    1485.10 0.0000e+00
        947 23 May 2025 12:38:58     35.324    10.9975  31.402755     2.0686 5.3104e-02    251.128     86.528     35.000    27.4746    20.9241    1484.88 0.0000e+00
        959 23 May 2025 12:39:01     34.315    10.9340  31.318891     2.3569 5.3098e-02    250.692     86.222     34.000    27.4413    20.9087    1484.60 0.0000e+00
        971 23 May 2025 12:39:04     33.306    10.8713  31.234081     2.4375 5.3079e-02    250.488     85.973     33.000    27.4062    20.8918    1484.32 0.0000e+00
        983 23 May 2025 12:39:07     32.296    10.7893  31.125767     2.5205 5.3068e-02    250.449     85.887     32.000    27.3627    20.8713    1483.95 0.0000e+00
        995 23 May 2025 12:39:09     31.287    10.7276  31.056201     2.6789 5.3081e-02    250.589     85.886     31.000    27.3415    20.8649    1483.69 0.0000e+00
       1007 23 May 2025 12:39:12     30.278    10.7028  31.028915     2.6310 5.3099e-02    251.148     86.020     30.000    27.3338    20.8630    1483.57 0.0000e+00
       1018 23 May 2025 12:39:15     29.268    10.6777  30.994428     2.7735 5.3106e-02    251.189     85.996     29.000    27.3194    20.8557    1483.45 0.0000e+00
       1030 23 May 2025 12:39:18     28.259    10.6535  30.965003     2.7287 5.3074e-02    251.232     85.990     28.000    27.3092    20.8517    1483.33 0.0000e+00
       1042 23 May 2025 12:39:21     27.250    10.6411  30.950340     2.7658 5.3079e-02    251.180     85.937     27.000    27.3045    20.8500    1483.26 0.0000e+00
       1053 23 May 2025 12:39:24     26.240    10.6300  30.934948     2.9484 5.3101e-02    250.896     85.746     26.000    27.2981    20.8468    1483.20 0.0000e+00
       1065 23 May 2025 12:39:27     25.231    10.6046  30.893369     2.7799 5.5303e-02    249.632     85.269     25.000    27.2769    20.8345    1483.07 0.0000e+00
       1076 23 May 2025 12:39:30     24.222    10.5676  30.844245     2.9529 6.4575e-02    248.104     84.729     24.000    27.2570    20.8249    1482.89 0.0000e+00
       1088 23 May 2025 12:39:33     23.213    10.5531  30.827081     2.8749 8.7143e-02    246.904     84.290     23.000    27.2514    20.8229    1482.82 0.0000e+00
       1099 23 May 2025 12:39:35     22.203    10.5440  30.808241     3.0056 1.1407e-01    244.534     83.460     22.000    27.2402    20.8156    1482.75 0.0000e+00
       1111 23 May 2025 12:39:39     21.194    10.5344  30.784914     3.2140 1.5369e-01    240.960     82.242     21.000    27.2250    20.8052    1482.68 0.0000e+00
       1123 23 May 2025 12:39:41     20.185    10.5314  30.767782     3.4940 1.9933e-01    237.018     80.912     20.000    27.2108    20.7947    1482.64 0.0000e+00
       1134 23 May 2025 12:39:44     19.175    10.5400  30.766171     3.8235 2.7147e-01    234.439     80.063     19.000    27.2032    20.7874    1482.65 0.0000e+00
       1146 23 May 2025 12:39:47     18.166    10.5527  30.773790     3.7622 3.7074e-01    229.654     78.466     18.000    27.2016    20.7841    1482.67 0.0000e+00
       1157 23 May 2025 12:39:50     17.157    10.5725  30.785814     4.4116 5.1226e-01    224.636     76.797     17.000    27.1989    20.7788    1482.72 0.0000e+00
       1168 23 May 2025 12:39:53     16.148    10.5977  30.803114     4.4396 7.2202e-01    218.258     74.703     16.000    27.1974    20.7736    1482.80 0.0000e+00
       1180 23 May 2025 12:39:56     15.138    10.6295  30.828862     4.6547 1.0314e+00    204.168     70.022     15.000    27.1992    20.7698    1482.90 0.0000e+00
       1191 23 May 2025 12:39:58     14.129    10.7013  30.888040     5.9190 1.5032e+00    188.420     64.806     14.000    27.2038    20.7619    1483.15 0.0000e+00
       1202 23 May 2025 12:40:01     13.120    10.8045  30.975041     7.8270 2.2963e+00    172.012     59.369     13.000    27.2121    20.7516    1483.51 0.0000e+00
       1213 23 May 2025 12:40:04     12.110    10.9482  31.097687    11.6834 3.7535e+00    157.002     54.344     12.000    27.2247    20.7378    1484.03 0.0000e+00
       1224 23 May 2025 12:40:07     11.101    11.0998  31.218379    15.3456 6.5252e+00    148.104     51.345     11.000    27.2295    20.7164    1484.56 0.0000e+00
       1235 23 May 2025 12:40:10     10.092    11.2139  31.284120    22.1985 1.2910e+01    156.791     54.398     10.000    27.2088    20.6814    1484.92 0.0000e+00
       1247 23 May 2025 12:40:12      9.083    11.2820  31.284458    26.9835 2.7356e+01    185.317     64.337      9.000    27.1594    20.6316    1485.09 0.0000e+00
       1258 23 May 2025 12:40:15      8.074    11.3314  31.272614    30.1125 4.9119e+01    217.857     75.889      8.000    27.1122    20.5867    1485.19 0.0000e+00
       1269 23 May 2025 12:40:18      7.064    11.3946  31.286915    16.2771 7.5239e+01    250.649     88.207      7.000    27.0800    20.5510    1485.36 0.0000e+00
       1280 23 May 2025 12:40:21      6.055    11.6575  31.466490     7.9550 1.1515e+02    284.816    102.553      6.000    27.0597    20.4905    1486.25 0.0000e+00
       1292 23 May 2025 12:40:24      5.046    12.4169  31.976788     7.1462 1.7600e+02    307.958    113.037      5.000    26.9918    20.3042    1488.80 0.0000e+00
       1304 23 May 2025 12:40:27      4.037    13.6814  32.675206     5.1036 2.5893e+02    310.570    114.924      4.000    26.7402    19.8754    1492.79 0.0000e+00
       1317 23 May 2025 12:40:30      3.027    14.4274  33.051678     3.5719 3.8508e+02    312.777    116.648      3.000    26.5630    19.5939    1495.05 0.0000e+00
       1333 23 May 2025 12:40:34      2.018    14.8997  33.331024     2.9430 5.9591e+02    312.515    116.899      2.000    26.4888    19.4420    1496.49 0.0000e+00
       1350 23 May 2025 12:40:38      1.009    15.1240  33.442954     2.3263 9.4702e+02    312.000    114.177      1.000    26.4357    19.3555    1497.14 0.0000e+00
